,activity_type,altitude,ant_device_number,ant_network,ant_transmission_type,antplus_device_type,avg_cadence_position,avg_fractional_cadence,avg_heart_rate,avg_left_power_phase,avg_left_power_phase_peak,avg_power_position,avg_right_power_phase,avg_right_power_phase_peak,avg_running_cadence,avg_speed,avg_stance_time,avg_stance_time_balance,avg_stance_time_percent,avg_step_length,avg_vertical_oscillation,avg_vertical_ratio,battery_status,battery_voltage,cadence,cum_operating_time,data,device_index,device_type,distance,end_position_lat,end_position_long,enhanced_altitude,enhanced_avg_speed,enhanced_max_speed,enhanced_speed,event,event_group,event_type,first_lap_index,fractional_cadence,garmin_product,hardware_version,heart_rate,lap_trigger,local_timestamp,manufacturer,max_cadence_position,max_fractional_cadence,max_heart_rate,max_power_position,max_running_cadence,max_speed,message_index,name,nec_lat,nec_long,num_laps,num_sessions,position_lat,position_long,product,serial_number,software_version,source_type,speed,sport,stance_time,stance_time_balance,stance_time_percent,start_position_lat,start_position_long,start_time,step_length,sub_sport,swc_lat,swc_long,temperature,time_created,time_in_hr_zone,time_in_power_zone,timer_trigger,timestamp,total_ascent,total_calories,total_descent,total_distance,total_elapsed_time,total_strides,total_timer_time,total_training_effect,type,vertical_oscillation,vertical_ratio
0,running,261.6,,,,,,,,,,,,,,,,,,,,,,,82,,,,,11644.64,,,261.6,,,1.885,,,,,0.0,,,152,,,,,,,,,,,,,,,,492911327,-1146640129,,,,,1.885,,319.0,49.84,43.75,,,,644.0,,,,18,,,,,2019-01-01 18:32:52,,,,,,,,,,65.2,9.37
0,running,261.6,,,,,,,,,,,,,,,,,,,,,,,82,,,,,11647.64,,,261.6,,,1.875,,,,,0.0,,,151,,,,,,,,,,,,,,,,492911655,-1146639911,,,,,1.875,,312.0,49.84,42.75,,,,629.0,,,,18,,,,,2019-01-01 18:32:54,,,,,,,,,,67.2,10.03
0,running,262.79999999999995,,,,,,,,,,,,,,,,,,,,,,,81,,,,,11666.65,,,262.79999999999995,,,1.81,,,,,0.0,,,152,,,,,,,,,,,,,,,,492913440,-1146638958,,,,,1.81,,333.0,49.93,44.5,,,,641.0,,,,18,,,,,2019-01-01 18:33:05,,,,,,,,,,56.5,8.96
0,running,263.0,,,,,,,,,,,,,,,,,,,,,,,80,,,,,11687.66,,,263.0,,,1.81,,,,,0.5,,,153,,,,,,,,,,,,,,,,492914841,-1146636753,,,,,1.81,,317.0,50.43,42.25,,,,697.0,,,,18,,,,,2019-01-01 18:33:16,,,,,,,,,,72.2,10.53
0,running,262.6,,,,,,,,,,,,,,,,,,,,,,,84,,,,,11708.86,,,262.6,,,2.109,,,,,0.0,,,152,,,,,,,,,,,,,,,,492916185,-1146634332,,,,,2.109,,297.0,50.34,41.5,,,,819.0,,,,18,,,,,2019-01-01 18:33:26,,,,,,,,,,70.2,9.06
0,running,262.4,,,,,,,,,,,,,,,,,,,,,,,76,,,,,11730.14,,,262.4,,,2.146,,,,,0.0,,,150,,,,,,,,,,,,,,,,492916131,-1146631301,,,,,2.146,,299.0,50.25,50.0,,,,778.0,,,,18,,,,,2019-01-01 18:33:36,,,,,,,,,,76.0,8.78
0,running,262.4,,,,,,,,,,,,,,,,,,,,,,,82,,,,,11751.31,,,262.4,,,2.174,,,,,0.0,,,152,,,,,,,,,,,,,,,,492916455,-1146628312,,,,,2.174,,303.0,50.34,41.75,,,,882.0,,,,18,,,,,2019-01-01 18:33:46,,,,,,,,,,70.2,8.28
0,running,262.20000000000005,,,,,,,,,,,,,,,,,,,,,,,83,,,,,11772.57,,,262.20000000000005,,,2.202,,,,,0.0,,,150,,,,,,,,,,,,,,,,492916080,-1146625336,,,,,2.202,,299.0,50.43,41.5,,,,774.0,,,,18,,,,,2019-01-01 18:33:56,,,,,,,,,,69.2,8.78
0,running,262.0,,,,,,,,,,,,,,,,,,,,,,,81,,,,,11793.5,,,262.0,,,2.174,,,,,0.5,,,148,,,,,,,,,,,,,,,,492915918,-1146622376,,,,,2.174,,309.0,50.43,42.0,,,,797.0,,,,18,,,,,2019-01-01 18:34:06,,,,,,,,,,70.2,8.59
0,running,262.0,,,,,,,,,,,,,,,,,,,,,,,84,,,,,11814.94,,,262.0,,,2.183,,,,,0.5,,,150,,,,,,,,,,,,,,,,492915813,-1146619339,,,,,2.183,,298.0,50.34,42.0,,,,779.0,,,,18,,,,,2019-01-01 18:34:16,,,,,,,,,,68.2,8.68
0,running,262.20000000000005,,,,,,,,,,,,,,,,,,,,,,,83,,,,,11827.65,,,262.20000000000005,,,2.183,,,,,0.5,,,153,,,,,,,,,,,,,,,,492915712,-1146617534,,,,,2.183,,295.0,50.34,41.25,,,,798.0,,,,18,,,,,2019-01-01 18:34:22,,,,,,,,,,73.0,8.87
0,running,262.0,,,,,,,,,,,,,,,,,,,,,,,81,,,,,11848.24,,,262.0,,,2.165,,,,,0.5,,,153,,,,,,,,,,,,,,,,492915486,-1146614622,,,,,2.165,,308.0,50.65,42.0,,,,795.0,,,,18,,,,,2019-01-01 18:34:32,,,,,,,,,,71.2,8.78
0,running,262.4,,,,,,,,,,,,,,,,,,,,,,,81,,,,,11870.02,,,262.4,,,2.099,,,,,0.5,,,151,,,,,,,,,,,,,,,,492915552,-1146611525,,,,,2.099,,308.0,50.65,41.75,,,,765.0,,,,18,,,,,2019-01-01 18:34:43,,,,,,,,,,75.0,9.65
0,running,261.79999999999995,,,,,,,,,,,,,,,,,,,,,,,81,,,,,11882.34,,,261.79999999999995,,,2.09,,,,,0.5,,,149,,,,,,,,,,,,,,,,492915129,-1146609863,,,,,2.09,,310.0,50.65,42.25,,,,752.0,,,,18,,,,,2019-01-01 18:34:49,,,,,,,,,,71.2,9.25
0,running,261.79999999999995,,,,,,,,,,,,,,,,,,,,,,,81,,,,,11900.14,,,261.79999999999995,,,2.043,,,,,0.5,,,146,,,,,,,,,,,,,,,,492914461,-1146607517,,,,,2.043,,314.0,50.0,42.75,,,,751.0,,,,18,,,,,2019-01-01 18:34:58,,,,,,,,,,71.2,9.25
0,running,262.0,,,,,,,,,,,,,,,,,,,,,,,83,,,,,11921.83,,,262.0,,,2.062,,,,,0.0,,,148,,,,,,,,,,,,,,,,492912893,-1146605254,,,,,2.062,,296.0,50.31,40.75,,,,798.0,,,,18,,,,,2019-01-01 18:35:08,,,,,,,,,,74.0,9.15
0,running,262.0,,,,,,,,,,,,,,,,,,,,,,,82,,,,,11943.66,,,262.0,,,2.071,,,,,0.0,,,151,,,,,,,,,,,,,,,,492911022,-1146603377,,,,,2.071,,307.0,50.31,41.75,,,,768.0,,,,18,,,,,2019-01-01 18:35:19,,,,,,,,,,71.2,8.96
0,running,261.79999999999995,,,,,,,,,,,,,,,,,,,,,,,81,,,,,11964.38,,,261.79999999999995,,,2.062,,,,,0.0,,,148,,,,,,,,,,,,,,,,492909142,-1146601796,,,,,2.062,,313.0,50.59,42.25,,,,775.0,,,,18,,,,,2019-01-01 18:35:29,,,,,,,,,,70.2,8.96
0,running,261.6,,,,,,,,,,,,,,,,,,,,,,,79,,,,,11974.29,,,261.6,,,2.071,,,,,0.5,,,145,,,,,,,,,,,,,,,,492908199,-1146601138,,,,,2.071,,324.0,50.37,43.0,,,,800.0,,,,18,,,,,2019-01-01 18:35:34,,,,,,,,,,72.2,8.87
0,running,261.79999999999995,,,,,,,,,,,,,,,,,,,,,,,81,,,,,11982.34,,,261.79999999999995,,,2.062,,,,,0.0,,,148,,,,,,,,,,,,,,,,492907463,-1146600532,,,,,2.062,,316.0,50.37,42.5,,,,768.0,,,,18,,,,,2019-01-01 18:35:38,,,,,,,,,,75.0,9.46
0,running,261.79999999999995,,,,,,,,,,,,,,,,,,,,,,,82,,,,,12003.28,,,261.79999999999995,,,2.015,,,,,0.5,,,147,,,,,,,,,,,,,,,,492905538,-1146599018,,,,,2.015,,310.0,50.56,42.25,,,,711.0,,,,18,,,,,2019-01-01 18:35:49,,,,,,,,,,68.2,9.25
0,running,261.4,,,,,,,,,,,,,,,,,,,,,,,86,,,,,12025.23,,,261.4,,,2.146,,,,,0.0,,,148,,,,,,,,,,,,,,,,492903235,-1146598500,,,,,2.146,,292.0,50.56,41.75,,,,769.0,,,,18,,,,,2019-01-01 18:35:59,,,,,,,,,,64.2,8.28
0,running,261.79999999999995,,,,,,,,,,,,,,,,,,,,,,,84,,,,,12035.85,,,261.79999999999995,,,2.165,,,,,0.5,,,151,,,,,,,,,,,,,,,,492902096,-1146598462,,,,,2.165,,291.0,50.46,41.0,,,,774.0,,,,18,,,,,2019-01-01 18:36:04,,,,,,,,,,70.2,8.78
0,running,262.0,,,,,,,,,,,,,,,,,,,,,,,82,,,,,12056.6,,,262.0,,,2.109,,,,,0.5,,,152,,,,,,,,,,,,,,,,492899876,-1146598613,,,,,2.109,,294.0,50.56,40.5,,,,758.0,,,,18,,,,,2019-01-01 18:36:14,,,,,,,,,,77.0,9.75
0,running,261.6,,,,,,,,,,,,,,,,,,,,,,,81,,,,,12077.73,,,261.6,,,2.09,,,,,0.5,,,152,,,,,,,,,,,,,,,,492897639,-1146599127,,,,,2.09,,308.0,50.56,41.75,,,,788.0,,,,18,,,,,2019-01-01 18:36:24,,,,,,,,,,73.0,9.15
0,running,262.4,,,,,,,,,,,,,,,,,,,,,,,82,,,,,12098.35,,,262.4,,,2.071,,,,,0.0,,,152,,,,,,,,,,,,,,,,492895493,-1146598710,,,,,2.071,,304.0,50.96,41.25,,,,759.0,,,,18,,,,,2019-01-01 18:36:34,,,,,,,,,,76.0,9.65
0,running,262.20000000000005,,,,,,,,,,,,,,,,,,,,,,,81,,,,,12119.56,,,262.20000000000005,,,2.043,,,,,0.0,,,151,,,,,,,,,,,,,,,,492893699,-1146596866,,,,,2.043,,314.0,50.87,42.5,,,,732.0,,,,18,,,,,2019-01-01 18:36:45,,,,,,,,,,71.2,9.56
0,running,262.20000000000005,,,,,,,,,,,,,,,,,,,,,,,81,,,,,12131.84,,,262.20000000000005,,,2.025,,,,,0.5,,,148,,,,,,,,,,,,,,,,492892656,-1146595794,,,,,2.025,,309.0,50.75,41.75,,,,730.0,,,,18,,,,,2019-01-01 18:36:51,,,,,,,,,,70.2,9.46
0,running,262.20000000000005,,,,,,,,,,,,,,,,,,,,,,,82,,,,,12149.53,,,262.20000000000005,,,2.015,,,,,0.0,,,151,,,,,,,,,,,,,,,,492890903,-1146594995,,,,,2.015,,301.0,50.65,41.25,,,,751.0,,,,18,,,,,2019-01-01 18:37:00,,,,,,,,,,76.0,9.93
0,running,261.6,,,,,,,,,,,,,,,,,,,,,,,71,,,,,12168.41,,,261.6,,,1.969,,,,,0.5,,,150,,,,,,,,,,,,,,,,492889153,-1146596151,,,,,1.969,,316.0,50.75,50.0,,,,894.0,,,,18,,,,,2019-01-01 18:37:10,,,,,,,,,,74.0,9.84
0,running,261.79999999999995,,,,,,,,,,,,,,,,,,,,,,,68,,,,,12171.94,,,261.79999999999995,,,1.521,,,,,0.0,,,147,,,,,,,,,,,,,,,,492888827,-1146595893,,,,,1.521,,419.0,50.87,45.0,,,,797.0,,,,18,,,,,2019-01-01 18:37:13,,,,,,,,,,46.7,7.12
0,running,261.4,,,,,,,,,,,,,,,,,,,,,,,58,,,,,12173.13,,,261.4,,,1.213,,,,,0.0,,,146,,,,,,,,,,,,,,,,492888703,-1146595848,,,,,1.213,,408.0,50.65,42.75,,,,729.0,,,,18,,,,,2019-01-01 18:37:14,,,,,,,,,,46.7,6.9
0,running,260.6,,,,,,,,,,,,,,,,,,,,,,,90,,,,,12181.64,,,260.6,,,1.512,,,,,0.0,,,145,,,,,,,,,,,,,,,,492887823,-1146595520,,,,,1.512,,294.0,50.21,40.5,,,,494.0,,,,18,,,,,2019-01-01 18:37:18,,,,,,,,,,54.5,10.43
0,running,261.20000000000005,,,,,,,,,,,,,,,,,,,,,,,79,,,,,12202.06,,,261.20000000000005,,,1.754,,,,,0.5,,,146,,,,,,,,,,,,,,,,492885824,-1146594456,,,,,1.754,,340.0,48.87,43.75,,,,352.0,,,,18,,,,,2019-01-01 18:37:32,,,,,,,,,,79.0,21.46
0,running,261.6,,,,,,,,,,,,,,,,,,,,,,,82,,,,,12208.34,,,261.6,,,1.791,,,,,0.0,,,147,,,,,,,,,,,,,,,,492885333,-1146593843,,,,,1.791,,326.0,49.06,43.5,,,,641.0,,,,18,,,,,2019-01-01 18:37:35,,,,,,,,,,61.5,9.84
0,running,262.0,,,,,,,,,,,,,,,,,,,,,,,82,,,,,12225.42,,,262.0,,,1.987,,,,,0.5,,,150,,,,,,,,,,,,,,,,492883716,-1146592811,,,,,1.987,,312.0,49.65,42.75,,,,738.0,,,,18,,,,,2019-01-01 18:37:43,,,,,,,,,,68.2,8.96
0,running,261.79999999999995,,,,,,,,,,,,,,,,,,,,,,,83,,,,,12246.21,,,261.79999999999995,,,2.006,,,,,0.5,,,152,,,,,,,,,,,,,,,,492881502,-1146592522,,,,,2.006,,300.0,49.9,41.5,,,,741.0,,,,18,,,,,2019-01-01 18:37:53,,,,,,,,,,72.2,9.37
0,running,261.6,,,,,,,,,,,,,,,,,,,,,,,84,,,,,12267.09,,,261.6,,,2.09,,,,,0.5,,,154,,,,,,,,,,,,,,,,492879283,-1146592093,,,,,2.09,,296.0,50.31,41.5,,,,792.0,,,,18,,,,,2019-01-01 18:38:02,,,,,,,,,,69.2,8.68
0,running,261.6,,,,,,,,,,,,,,,,,,,,,,,83,,,,,12288.01,,,261.6,,,2.118,,,,,0.0,,,153,,,,,,,,,,,,,,,,492877056,-1146591804,,,,,2.118,,301.0,50.53,41.5,,,,762.0,,,,18,,,,,2019-01-01 18:38:12,,,,,,,,,,72.2,9.06
0,running,261.4,,,,,,,,,,,,,,,,,,,,,,,81,,,,,12301.1,,,261.4,,,2.109,,,,,0.0,,,150,,,,,,,,,,,,,,,,492875660,-1146591520,,,,,2.109,,310.0,50.71,41.75,,,,781.0,,,,18,,,,,2019-01-01 18:38:19,,,,,,,,,,79.0,9.75
0,running,261.6,,,,,,,,,,,,,,,,,,,,,,,80,,,,,12318.46,,,261.6,,,2.053,,,,,0.5,,,148,,,,,,,,,,,,,,,,492874820,-1146589369,,,,,2.053,,321.0,50.62,42.75,,,,735.0,,,,18,,,,,2019-01-01 18:38:28,,,,,,,,,,69.2,9.37
0,running,261.79999999999995,,,,,,,,,,,,,,,,,,,,,,,77,,,,,12332.89,,,261.79999999999995,,,1.847,,,,,0.0,,,149,,,,,,,,,,,,,,,,492873317,-1146588798,,,,,1.847,,342.0,50.62,44.0,,,,642.0,,,,18,,,,,2019-01-01 18:38:37,,,,,,,,,,61.5,9.65
0,running,262.0,,,,,,,,,,,,,,,,,,,,,,,75,,,,,12347.62,,,262.0,,,1.726,,,,,0.0,,,146,,,,,,,,,,,,,,,,492871998,-1146587765,,,,,1.726,,337.0,50.21,42.75,,,,611.0,,,,18,,,,,2019-01-01 18:38:46,,,,,,,,,,71.2,11.21
0,running,261.4,,,,,,,,,,,,,,,,,,,,,,,80,,,,,12367.89,,,261.4,,,1.913,,,,,0.5,,,146,,,,,,,,,,,,,,,,492869848,-1146587830,,,,,1.913,,338.0,49.78,43.75,,,,730.0,,,,18,,,,,2019-01-01 18:38:56,,,,,,,,,,73.0,8.96
0,running,262.20000000000005,,,,,,,,,,,,,,,,,,,,,,,85,,,,,12389.16,,,262.20000000000005,,,1.866,,,,,0.0,,,147,,,,,,,,,,,,,,,,492867675,-1146586950,,,,,1.866,,281.0,49.71,40.25,,,,646.0,,,,18,,,,,2019-01-01 18:39:07,,,,,,,,,,71.2,10.71
0,running,262.6,,,,,,,,,,,,,,,,,,,,,,,83,,,,,12396.31,,,262.6,,,2.118,,,,,0.5,,,149,,,,,,,,,,,,,,,,492866922,-1146587165,,,,,2.118,,288.0,49.84,40.25,,,,651.0,,,,18,,,,,2019-01-01 18:39:10,,,,,,,,,,76.0,11.03
0,running,262.6,,,,,,,,,,,,,,,,,,,,,,,82,,,,,12405.17,,,262.6,,,1.978,,,,,0.5,,,151,,,,,,,,,,,,,,,,492865989,-1146586942,,,,,1.978,,299.0,50.03,41.25,,,,725.0,,,,18,,,,,2019-01-01 18:39:15,,,,,,,,,,75.0,9.84
0,running,261.79999999999995,,,,,,,,,,,,,,,,,,,,,,,82,,,,,12426.66,,,261.79999999999995,,,1.885,,,,,0.5,,,151,,,,,,,,,,,,,,,,492864175,-1146588762,,,,,1.885,,311.0,50.21,42.0,,,,671.0,,,,18,,,,,2019-01-01 18:39:25,,,,,,,,,,73.0,10.62
0,running,261.79999999999995,,,,,,,,,,,,,,,,,,,,,,,81,,,,,12446.72,,,261.79999999999995,,,2.081,,,,,0.5,,,151,,,,,,,,,,,,,,,,492862213,-1146589295,,,,,2.081,,307.0,50.53,41.75,,,,806.0,,,,18,,,,,2019-01-01 18:39:35,,,,,,,,,,73.0,8.96
0,running,261.79999999999995,,,,,,,,,,,,,,,,,,,,,,,81,,,,,12450.45,,,261.79999999999995,,,2.062,,,,,0.0,,,151,,,,,,,,,,,,,,,,492862060,-1146588811,,,,,2.062,,312.0,50.53,42.25,,,,810.0,,,,18,,,,,2019-01-01 18:39:37,,,,,,,,,,70.2,8.68
0,running,262.0,,,,,,,,,,,,,,,,,,,,,,,81,,,,,12472.49,,,262.0,,,1.931,,,,,0.5,,,152,,,,,,,,,,,,,,,,492860806,-1146586416,,,,,1.931,,301.0,50.65,41.0,,,,667.0,,,,18,,,,,2019-01-01 18:39:48,,,,,,,,,,75.0,9.93
0,running,262.0,,,,,,,,,,,,,,,,,,,,,,,81,,,,,12477.84,,,262.0,,,1.941,,,,,0.5,,,153,,,,,,,,,,,,,,,,492860282,-1146586099,,,,,1.941,,306.0,50.75,41.5,,,,720.0,,,,18,,,,,2019-01-01 18:39:51,,,,,,,,,,70.2,9.75
0,running,262.0,,,,,,,,,,,,,,,,,,,,,,,81,,,,,12498.75,,,262.0,,,1.922,,,,,0.0,,,153,,,,,,,,,,,,,,,,492858301,-1146585014,,,,,1.922,,307.0,50.59,41.5,,,,752.0,,,,18,,,,,2019-01-01 18:40:01,,,,,,,,,,73.0,10.43
0,running,262.0,,,,,,,,,,,,,,,,,,,,,,,81,,,,,12519.59,,,262.0,,,2.071,,,,,0.0,,,152,,,,,,,,,,,,,,,,492856130,-1146584315,,,,,2.071,,318.0,50.5,43.0,,,,788.0,,,,18,,,,,2019-01-01 18:40:11,,,,,,,,,,68.2,8.68
0,running,262.0,,,,,,,,,,,,,,,,,,,,,,,81,,,,,12533.34,,,262.0,,,2.006,,,,,0.5,,,150,,,,,,,,,,,,,,,,492854677,-1146584219,,,,,2.006,,310.0,50.5,42.0,,,,749.0,,,,18,,,,,2019-01-01 18:40:18,,,,,,,,,,72.2,9.37
0,running,261.6,,,,,,,,,,,,,,,,,,,,,,,80,,,,,12543.92,,,261.6,,,2.025,,,,,0.5,,,149,,,,,,,,,,,,,,,,492853638,-1146583593,,,,,2.025,,318.0,50.5,40.75,,,,609.0,,,,18,,,,,2019-01-01 18:40:23,,,,,,,,,,74.0,9.25
0,running,262.4,,,,,,,,,,,,,,,,,,,,,,,81,,,,,12565.58,,,262.4,,,1.941,,,,,0.5,,,148,,,,,,,,,,,,,,,,492851327,-1146583479,,,,,1.941,,304.0,50.37,41.5,,,,754.0,,,,18,,,,,2019-01-01 18:40:34,,,,,,,,,,74.0,9.65
0,running,261.79999999999995,,,,,,,,,,,,,,,,,,,,,,,84,,,,,12586.22,,,261.79999999999995,,,1.969,,,,,0.5,,,149,,,,,,,,,,,,,,,,492849158,-1146583082,,,,,1.969,,302.0,50.5,42.25,,,,719.0,,,,18,,,,,2019-01-01 18:40:44,,,,,,,,,,63.2,8.87
0,running,261.79999999999995,,,,,,,,,,,,,,,,,,,,,,,83,,,,,12608.2,,,261.79999999999995,,,1.922,,,,,0.5,,,149,,,,,,,,,,,,,,,,492846986,-1146582067,,,,,1.922,,297.0,50.5,41.5,,,,686.0,,,,18,,,,,2019-01-01 18:40:56,,,,,,,,,,72.2,10.25
0,running,262.4,,,,,,,,,,,,,,,,,,,,,,,101,,,,,12628.74,,,262.4,,,1.773,,,,,0.0,,,147,,,,,,,,,,,,,,,,492844778,-1146582251,,,,,1.773,,275.0,51.06,42.5,,,,637.0,,,,18,,,,,2019-01-01 18:41:06,,,,,,,,,,59.5,8.78
0,running,262.6,,,,,,,,,,,,,,,,,,,,,,,85,,,,,12630.83,,,262.6,,,1.773,,,,,0.0,,,147,,,,,,,,,,,,,,,,492844553,-1146582261,,,,,1.773,,278.0,51.06,42.0,,,,662.0,,,,18,,,,,2019-01-01 18:41:07,,,,,,,,,,71.2,9.56
0,running,262.20000000000005,,,,,,,,,,,,,,,,,,,,,,,83,,,,,12643.43,,,262.20000000000005,,,2.118,,,,,0.5,,,150,,,,,,,,,,,,,,,,492843212,-1146582050,,,,,2.118,,292.0,51.06,41.5,,,,770.0,,,,18,,,,,2019-01-01 18:41:13,,,,,,,,,,72.2,9.25
0,running,262.0,,,,,,,,,,,,,,,,,,,,,,,82,,,,,12651.97,,,262.0,,,2.109,,,,,0.5,,,153,,,,,,,,,,,,,,,,492842312,-1146581901,,,,,2.109,,295.0,51.06,40.75,,,,780.0,,,,18,,,,,2019-01-01 18:41:17,,,,,,,,,,77.0,9.56
0,running,262.0,,,,,,,,,,,,,,,,,,,,,,,82,,,,,12662.33,,,262.0,,,2.118,,,,,0.5,,,156,,,,,,,,,,,,,,,,492841198,-1146581953,,,,,2.118,,298.0,51.06,41.0,,,,781.0,,,,18,,,,,2019-01-01 18:41:22,,,,,,,,,,76.0,9.56
0,running,261.6,,,,,,,,,,,,,,,,,,,,,,,82,,,,,12671.18,,,261.6,,,2.109,,,,,0.0,,,155,,,,,,,,,,,,,,,,492840269,-1146581609,,,,,2.109,,307.0,51.15,42.0,,,,776.0,,,,18,,,,,2019-01-01 18:41:27,,,,,,,,,,73.0,9.06
0,running,261.4,,,,,,,,,,,,,,,,,,,,,,,83,,,,,12684.26,,,261.4,,,2.043,,,,,0.0,,,152,,,,,,,,,,,,,,,,492838974,-1146580894,,,,,2.043,,299.0,51.06,41.25,,,,678.0,,,,18,,,,,2019-01-01 18:41:34,,,,,,,,,,71.2,10.25
0,running,261.79999999999995,,,,,,,,,,,,,,,,,,,,,,,82,,,,,12704.55,,,261.79999999999995,,,2.062,,,,,0.0,,,151,,,,,,,,,,,,,,,,492836860,-1146580217,,,,,2.062,,309.0,50.78,42.0,,,,769.0,,,,18,,,,,2019-01-01 18:41:43,,,,,,,,,,73.0,9.37
0,running,261.6,,,,,,,,,,,,,,,,,,,,,,,82,,,,,12724.85,,,261.6,,,2.071,,,,,0.0,,,150,,,,,,,,,,,,,,,,492834702,-1146579872,,,,,2.071,,302.0,50.56,41.25,,,,757.0,,,,18,,,,,2019-01-01 18:41:53,,,,,,,,,,78.0,9.93
0,running,261.20000000000005,,,,,,,,,,,,,,,,,,,,,,,83,,,,,12746.45,,,261.20000000000005,,,2.081,,,,,0.0,,,149,,,,,,,,,,,,,,,,492832433,-1146579384,,,,,2.081,,300.0,50.65,41.5,,,,773.0,,,,18,,,,,2019-01-01 18:42:03,,,,,,,,,,73.0,9.46
0,running,261.4,,,,,,,,,,,,,,,,,,,,,,,83,,,,,12767.33,,,261.4,,,2.09,,,,,0.0,,,151,,,,,,,,,,,,,,,,492830468,-1146578347,,,,,2.09,,296.0,50.56,41.25,,,,751.0,,,,19,,,,,2019-01-01 18:42:14,,,,,,,,,,82.0,10.25
0,running,261.6,,,,,,,,,,,,,,,,,,,,,,,83,,,,,12769.38,,,261.6,,,2.09,,,,,0.0,,,151,,,,,,,,,,,,,,,,492830259,-1146578257,,,,,2.09,,296.0,50.56,41.0,,,,747.0,,,,19,,,,,2019-01-01 18:42:15,,,,,,,,,,80.0,10.03
0,running,261.20000000000005,,,,,,,,,,,,,,,,,,,,,,,81,,,,,12789.41,,,261.20000000000005,,,2.015,,,,,0.0,,,153,,,,,,,,,,,,,,,,492828208,-1146577614,,,,,2.015,,313.0,50.56,42.25,,,,692.0,,,,19,,,,,2019-01-01 18:42:26,,,,,,,,,,74.0,10.43
0,running,261.4,,,,,,,,,,,,,,,,,,,,,,,79,,,,,12794.59,,,261.4,,,1.997,,,,,0.5,,,150,,,,,,,,,,,,,,,,492827831,-1146577065,,,,,1.997,,316.0,50.56,42.25,,,,715.0,,,,19,,,,,2019-01-01 18:42:29,,,,,,,,,,76.0,10.34
0,running,261.20000000000005,,,,,,,,,,,,,,,,,,,,,,,81,,,,,12805.36,,,261.20000000000005,,,1.969,,,,,0.5,,,150,,,,,,,,,,,,,,,,492826807,-1146576398,,,,,1.969,,307.0,50.37,41.5,,,,680.0,,,,19,,,,,2019-01-01 18:42:34,,,,,,,,,,76.0,10.93
0,running,262.20000000000005,,,,,,,,,,,,,,,,,,,,,,,84,,,,,12825.45,,,262.20000000000005,,,1.875,,,,,0.0,,,152,,,,,,,,,,,,,,,,492824722,-1146576460,,,,,1.875,,324.0,50.5,42.75,,,,644.0,,,,19,,,,,2019-01-01 18:42:45,,,,,,,,,,72.2,10.25
0,running,262.6,,,,,,,,,,,,,,,,,,,,,,,75,,,,,12832.62,,,262.6,,,1.791,,,,,0.0,,,153,,,,,,,,,,,,,,,,492823974,-1146576380,,,,,1.791,,326.0,50.59,50.0,,,,697.0,,,,19,,,,,2019-01-01 18:42:49,,,,,,,,,,68.2,11.71
0,running,261.79999999999995,,,,,,,,,,,,,,,,,,,,,,,80,,,,,12853.62,,,261.79999999999995,,,2.034,,,,,0.5,,,154,,,,,,,,,,,,,,,,492821754,-1146576960,,,,,2.034,,317.0,50.71,42.5,,,,737.0,,,,19,,,,,2019-01-01 18:42:59,,,,,,,,,,71.2,9.65
0,running,261.6,,,,,,,,,,,,,,,,,,,,,,,85,,,,,12857.99,,,261.6,,,1.978,,,,,0.5,,,154,,,,,,,,,,,,,,,,492821327,-1146577228,,,,,1.978,,312.0,50.87,42.5,,,,758.0,,,,19,,,,,2019-01-01 18:43:01,,,,,,,,,,64.2,9.25
0,running,262.79999999999995,,,,,,,,,,,,,,,,,,,,,,,82,,,,,12873.77,,,262.79999999999995,,,1.941,,,,,0.0,,,153,,,,,,,,,,,,,,,,492819646,-1146577403,,,,,1.941,,317.0,50.78,42.75,,,,735.0,,,,19,,,,,2019-01-01 18:43:09,,,,,,,,,,70.2,9.06
0,running,262.79999999999995,,,,,,,,,,,,,,,,,,,,,,,82,,,,,12875.55,,,262.79999999999995,,,1.931,,,,,0.0,,,154,,,,,,,,,,,,,,,,492819457,-1146577356,,,,,1.931,,311.0,50.78,42.25,,,,723.0,,,,19,,,,,2019-01-01 18:43:10,,,,,,,,,,71.2,9.46
0,,,,,,,"(None, None)",0.171875,149,"(None, None, None, None)","(None, None, None, None)","(None, None)","(None, None, None, None)","(None, None, None, None)",79,1.887,315.9,50.26,42.36,722.2,71.0,9.97,,,,,,,,,492819457,-1146577356,,1.887,2.249,,lap,,stop,,,,,,distance,,,"(None, None)",0.5,156,"(None, None)",101,2.249,7,,,,,,,,,,,,,running,,,,492916598,-1146625295,2019-01-01 18:28:58,,generic,,,,,"(None, None, None, None, None, None, None)","(None, None, None, None, None, None, None, None)",,2019-01-01 18:43:10,7,125,6,1609.35,852.81,1109,852.81,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,running,262.79999999999995,,,,,,,,,,,,,,,,,,,,,,,83,,,,,12887.49,,,262.79999999999995,,,1.922,,,,,0.0,,,157,,,,,,,,,,,,,,,,492818269,-1146576775,,,,,1.922,,292.0,50.5,40.5,,,,710.0,,,,19,,,,,2019-01-01 18:43:16,,,,,,,,,,73.0,10.03
