,Cadence,Ground Time,Power,Vertical Oscillation,activity_type,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,speed,stance_time,stance_time_balance,stance_time_percent,step_length,temperature,timestamp,vertical_oscillation,vertical_ratio
0,0,0,0,0.0,running,335.20000000000005,86,4444.83,335.20000000000005,2.566,0.0,158,492615227,-1145934416,2.566,271.0,50.68,38.75,875.0,15,2019-01-08 13:20:32,82.0,9.15
0,0,0,0,0.0,running,335.20000000000005,86,4447.32,335.20000000000005,2.566,0.5,158,492614963,-1145934370,2.566,271.0,50.68,38.75,877.0,15,2019-01-08 13:20:33,81.0,9.06
0,0,0,0,0.0,running,335.20000000000005,86,4449.76,335.20000000000005,2.566,0.5,159,492614707,-1145934285,2.566,272.0,50.68,39.0,875.0,15,2019-01-08 13:20:34,80.0,8.96
0,0,0,0,0.0,running,335.20000000000005,86,4452.51,335.20000000000005,2.557,0.0,159,492614411,-1145934266,2.557,273.0,50.68,39.25,879.0,15,2019-01-08 13:20:35,81.0,8.96
0,0,0,0,0.0,running,335.20000000000005,86,4455.09,335.20000000000005,2.557,0.0,159,492614131,-1145934270,2.557,274.0,50.68,39.25,878.0,15,2019-01-08 13:20:36,81.0,9.06
0,0,0,0,0.0,running,335.0,86,4457.79,335.0,2.557,0.0,159,492613839,-1145934243,2.557,274.0,50.68,39.25,881.0,15,2019-01-08 13:20:37,82.0,9.06
0,0,0,0,0.0,running,335.20000000000005,85,4460.32,335.20000000000005,2.557,0.5,159,492613569,-1145934203,2.557,274.0,50.68,39.25,884.0,15,2019-01-08 13:20:38,83.0,9.15
0,0,0,0,0.0,running,335.20000000000005,86,4462.98,335.20000000000005,2.557,0.0,159,492613283,-1145934166,2.557,273.0,50.68,39.25,885.0,15,2019-01-08 13:20:39,82.0,9.06
0,0,0,0,0.0,running,335.20000000000005,86,4465.48,335.20000000000005,2.557,0.0,159,492613017,-1145934123,2.557,272.0,50.68,39.0,884.0,15,2019-01-08 13:20:40,82.0,9.06
0,0,0,0,0.0,running,335.20000000000005,86,4468.3,335.20000000000005,2.557,0.0,159,492612715,-1145934071,2.557,271.0,50.68,38.75,883.0,15,2019-01-08 13:20:41,82.0,8.96
0,0,0,0,0.0,running,335.4,86,4470.93,335.4,2.557,0.0,159,492612432,-1145934056,2.557,272.0,50.68,39.0,883.0,15,2019-01-08 13:20:42,81.0,8.96
0,0,0,0,0.0,running,335.4,86,4473.61,335.4,2.566,0.0,158,492612144,-1145934027,2.566,272.0,50.68,39.0,886.0,15,2019-01-08 13:20:43,81.0,8.87
0,0,0,0,0.0,running,335.4,86,4476.18,335.4,2.566,0.0,160,492611870,-1145933965,2.566,273.0,50.68,39.25,895.0,15,2019-01-08 13:20:44,79.0,8.78
0,0,0,0,0.0,running,335.6,86,4478.62,335.6,2.566,0.0,160,492611613,-1145933896,2.566,273.0,50.68,39.25,902.0,15,2019-01-08 13:20:45,79.0,8.68
0,0,0,0,0.0,running,335.6,86,4481.21,335.6,2.566,0.0,160,492611342,-1145933813,2.566,273.0,50.68,39.25,900.0,15,2019-01-08 13:20:46,79.0,8.68
0,0,0,0,0.0,running,335.79999999999995,86,4483.88,335.79999999999995,2.557,0.0,160,492611059,-1145933755,2.557,272.0,50.68,39.25,895.0,15,2019-01-08 13:20:47,79.0,8.78
0,0,0,0,0.0,running,335.6,86,4486.67,335.6,2.557,0.0,160,492610762,-1145933696,2.557,272.0,50.56,39.0,890.0,15,2019-01-08 13:20:48,83.0,8.96
0,0,0,0,0.0,running,335.4,86,4489.27,335.4,2.566,0.0,161,492610487,-1145933629,2.566,272.0,50.46,39.0,894.0,15,2019-01-08 13:20:49,83.0,9.15
0,0,0,0,0.0,running,335.4,85,4491.86,335.4,2.566,0.5,161,492610215,-1145933547,2.566,274.0,50.46,39.25,892.0,15,2019-01-08 13:20:50,83.7,9.06
0,0,0,0,0.0,running,335.20000000000005,86,4494.37,335.20000000000005,2.566,0.0,161,492609950,-1145933470,2.566,272.0,50.46,39.0,895.0,15,2019-01-08 13:20:51,83.7,9.06
0,0,0,0,0.0,running,335.20000000000005,86,4496.62,335.20000000000005,2.566,0.0,161,492609712,-1145933416,2.566,272.0,50.46,39.0,905.0,15,2019-01-08 13:20:52,83.7,9.06
0,0,0,0,0.0,running,335.20000000000005,85,4499.42,335.20000000000005,2.566,0.5,160,492609405,-1145933444,2.566,272.0,50.46,39.0,902.0,15,2019-01-08 13:20:53,84.7,9.06
0,0,0,0,0.0,running,335.20000000000005,86,4501.97,335.20000000000005,2.566,0.0,160,492609137,-1145933372,2.566,273.0,50.37,39.25,902.0,15,2019-01-08 13:20:54,83.7,8.96
0,0,0,0,0.0,running,335.4,86,4504.61,335.4,2.566,0.0,161,492608860,-1145933288,2.566,276.0,50.37,39.5,897.0,15,2019-01-08 13:20:55,83.0,8.96
0,0,0,0,0.0,running,335.4,87,4506.85,335.4,2.566,0.0,161,492608631,-1145933185,2.566,273.0,50.37,39.5,882.0,15,2019-01-08 13:20:56,79.0,8.96
0,0,0,0,0.0,running,335.4,87,4509.13,335.4,2.566,0.5,161,492608396,-1145933092,2.566,272.0,50.37,39.5,872.0,15,2019-01-08 13:20:57,78.0,8.87
0,0,0,0,0.0,running,335.4,87,4511.5,335.4,2.557,0.5,161,492608156,-1145932978,2.557,270.0,50.37,39.25,872.0,15,2019-01-08 13:20:58,79.0,8.87
0,0,0,0,0.0,running,335.20000000000005,87,4516.65,335.20000000000005,2.557,0.5,162,492607642,-1145932705,2.557,268.0,50.46,38.75,859.0,15,2019-01-08 13:21:00,82.0,9.37
0,0,0,0,0.0,running,335.0,87,4519.2,335.0,2.557,0.5,162,492607377,-1145932616,2.557,266.0,50.46,38.5,861.0,15,2019-01-08 13:21:01,84.7,9.46
0,0,0,0,0.0,running,334.79999999999995,87,4521.92,334.79999999999995,2.557,0.0,161,492607088,-1145932550,2.557,266.0,50.46,38.5,867.0,15,2019-01-08 13:21:02,84.7,9.46
0,0,0,0,0.0,running,334.79999999999995,86,4524.49,334.79999999999995,2.557,0.5,161,492606815,-1145932494,2.557,265.0,50.46,38.25,876.0,15,2019-01-08 13:21:03,84.7,9.46
0,0,0,0,0.0,running,334.79999999999995,86,4527.3,334.79999999999995,2.557,0.5,162,492606515,-1145932454,2.557,264.0,50.46,38.0,876.0,15,2019-01-08 13:21:04,84.7,9.46
0,0,0,0,0.0,running,334.6,86,4530.08,334.6,2.557,0.5,162,492606215,-1145932440,2.557,264.0,50.46,38.0,879.0,15,2019-01-08 13:21:05,86.7,9.56
0,0,0,0,0.0,running,334.79999999999995,87,4532.89,334.79999999999995,2.566,0.0,163,492605913,-1145932405,2.566,263.0,50.46,38.25,885.0,15,2019-01-08 13:21:06,86.7,9.56
0,0,0,0,0.0,running,334.79999999999995,86,4532.89,334.79999999999995,2.566,0.5,163,492605913,-1145932405,2.566,265.0,50.46,38.0,901.0,15,2019-01-08 13:21:07,86.7,9.56
0,0,0,0,0.0,running,334.6,86,4538.46,334.6,2.575,0.5,162,492605319,-1145932304,2.575,265.0,50.46,38.0,909.0,15,2019-01-08 13:21:08,86.7,9.56
0,0,0,0,0.0,running,334.6,86,4541.44,334.6,2.575,0.0,163,492605002,-1145932255,2.575,264.0,50.46,37.75,921.0,15,2019-01-08 13:21:09,87.7,9.46
0,0,0,0,0.0,running,334.79999999999995,86,4544.16,334.79999999999995,2.585,0.0,163,492604714,-1145932182,2.585,263.0,50.46,37.75,922.0,15,2019-01-08 13:21:10,87.7,9.25
0,0,0,0,0.0,running,334.6,87,4546.83,334.6,2.594,0.0,163,492604434,-1145932099,2.594,261.0,50.46,37.75,922.0,15,2019-01-08 13:21:11,86.7,9.25
0,0,0,0,0.0,running,334.6,87,4549.42,334.6,2.603,0.5,164,492604167,-1145931997,2.603,261.0,50.46,38.0,927.0,15,2019-01-08 13:21:12,86.7,9.25
0,0,0,0,0.0,running,334.6,87,4552.18,334.6,2.603,0.5,163,492603875,-1145931919,2.603,261.0,50.37,37.75,929.0,15,2019-01-08 13:21:13,87.7,9.25
0,0,0,0,0.0,running,334.6,87,4555.06,334.6,2.603,0.5,163,492603568,-1145931870,2.603,261.0,50.37,38.0,925.0,15,2019-01-08 13:21:14,87.7,9.25
0,0,0,0,0.0,running,334.79999999999995,87,4558.09,334.79999999999995,2.603,0.5,164,492603250,-1145931786,2.603,260.0,50.37,37.75,921.0,15,2019-01-08 13:21:15,87.7,9.25
0,0,0,0,0.0,running,334.6,87,4561.05,334.6,2.613,0.5,164,492602937,-1145931704,2.613,260.0,50.37,37.75,919.0,15,2019-01-08 13:21:16,86.7,9.25
0,0,0,0,0.0,running,334.6,87,4564.05,334.6,2.622,0.5,164,492602621,-1145931621,2.622,260.0,50.37,37.75,915.0,15,2019-01-08 13:21:17,86.7,9.06
0,0,0,0,0.0,running,334.6,88,4566.75,334.6,2.631,0.5,164,492602338,-1145931536,2.631,260.0,50.37,38.25,914.0,15,2019-01-08 13:21:18,83.0,8.96
0,0,0,0,0.0,running,334.6,89,4569.43,334.6,2.65,0.0,164,492602059,-1145931443,2.65,260.0,50.37,38.5,929.0,15,2019-01-08 13:21:19,83.0,8.96
0,0,0,0,0.0,running,334.6,89,4572.03,334.6,2.65,0.0,164,492601795,-1145931321,2.65,260.0,50.37,38.25,932.0,15,2019-01-08 13:21:20,83.7,8.87
0,0,0,0,0.0,running,334.4,89,4574.77,334.4,2.65,0.0,164,492601513,-1145931211,2.65,258.0,50.37,38.25,942.0,15,2019-01-08 13:21:21,83.0,8.78
0,0,0,0,0.0,running,334.20000000000005,88,4577.47,334.20000000000005,2.659,0.0,164,492601236,-1145931096,2.659,260.0,50.37,38.25,939.0,15,2019-01-08 13:21:22,83.7,8.87
0,0,0,0,0.0,running,334.20000000000005,88,4580.12,334.20000000000005,2.659,0.0,163,492600956,-1145931020,2.659,260.0,50.37,38.0,939.0,15,2019-01-08 13:21:23,85.7,8.87
0,0,0,0,0.0,running,334.20000000000005,88,4582.93,334.20000000000005,2.669,0.0,164,492600659,-1145930952,2.669,260.0,50.37,38.0,936.0,15,2019-01-08 13:21:24,85.7,8.96
0,0,0,0,0.0,running,334.0,88,4585.69,334.0,2.669,0.5,164,492600371,-1145930855,2.669,257.0,50.37,38.0,931.0,15,2019-01-08 13:21:25,85.7,8.96
0,0,0,0,0.0,running,334.0,88,4588.46,334.0,2.678,0.5,164,492600080,-1145930775,2.678,257.0,50.37,37.75,932.0,15,2019-01-08 13:21:26,84.7,8.87
0,0,0,0,0.0,running,334.20000000000005,88,4591.1,334.20000000000005,2.687,0.5,164,492599804,-1145930689,2.687,258.0,50.37,38.25,930.0,15,2019-01-08 13:21:27,84.7,8.87
0,0,0,0,0.0,running,334.20000000000005,88,4593.75,334.20000000000005,2.687,0.5,164,492599526,-1145930603,2.687,258.0,50.37,38.25,935.0,15,2019-01-08 13:21:28,84.7,8.96
0,0,0,0,0.0,running,334.20000000000005,88,4596.28,334.20000000000005,2.687,0.0,164,492599264,-1145930509,2.687,261.0,50.46,38.5,935.0,15,2019-01-08 13:21:29,84.7,8.96
0,0,0,0,0.0,running,334.20000000000005,88,4598.9,334.20000000000005,2.687,0.0,163,492598990,-1145930418,2.687,261.0,50.46,38.5,935.0,15,2019-01-08 13:21:30,84.7,8.78
0,0,0,0,0.0,running,334.20000000000005,88,4601.43,334.20000000000005,2.687,0.0,163,492598729,-1145930319,2.687,262.0,50.46,38.5,934.0,15,2019-01-08 13:21:31,82.0,8.59
0,0,0,0,0.0,running,334.4,88,4604.07,334.4,2.678,0.0,163,492598461,-1145930197,2.678,263.0,50.37,38.5,932.0,15,2019-01-08 13:21:32,80.0,8.59
0,0,0,0,0.0,running,334.4,88,4606.64,334.4,2.678,0.0,163,492598199,-1145930083,2.678,264.0,50.37,38.75,921.0,15,2019-01-08 13:21:33,80.0,8.59
0,0,0,0,0.0,running,334.4,88,4609.58,334.4,2.678,0.0,162,492597893,-1145929973,2.678,264.0,50.37,38.75,916.0,15,2019-01-08 13:21:34,80.0,8.78
0,0,0,0,0.0,running,334.0,88,4612.42,334.0,2.678,0.0,163,492597597,-1145929873,2.678,264.0,50.37,38.5,915.0,15,2019-01-08 13:21:35,83.0,8.87
0,0,0,0,0.0,running,334.0,87,4615.18,334.0,2.687,0.0,163,492597309,-1145929786,2.687,266.0,50.37,38.75,920.0,15,2019-01-08 13:21:36,83.0,8.78
0,0,0,0,0.0,running,333.79999999999995,87,4617.92,333.79999999999995,2.687,0.0,162,492597020,-1145929707,2.687,266.0,50.37,38.75,927.0,15,2019-01-08 13:21:37,83.0,8.68
0,0,0,0,0.0,running,333.79999999999995,87,4620.54,333.79999999999995,2.697,0.0,161,492596747,-1145929616,2.697,266.0,50.37,38.5,927.0,15,2019-01-08 13:21:38,82.0,8.68
0,0,0,0,0.0,running,333.79999999999995,86,4623.07,333.79999999999995,2.697,0.5,161,492596488,-1145929505,2.697,267.0,50.46,38.5,939.0,15,2019-01-08 13:21:39,83.0,8.59
0,0,0,0,0.0,running,333.79999999999995,86,4625.59,333.79999999999995,2.697,0.5,161,492596225,-1145929422,2.697,267.0,50.46,38.5,940.0,15,2019-01-08 13:21:40,82.0,8.46
0,0,0,0,0.0,running,333.79999999999995,86,4628.16,333.79999999999995,2.687,0.5,162,492595956,-1145929341,2.687,267.0,50.46,38.5,935.0,15,2019-01-08 13:21:41,82.0,8.46
0,0,0,0,0.0,running,334.0,86,4630.8,334.0,2.678,0.5,161,492595676,-1145929283,2.678,269.0,50.46,38.75,927.0,15,2019-01-08 13:21:42,82.0,8.68
0,0,0,0,0.0,running,334.0,86,4633.47,334.0,2.678,0.0,160,492595393,-1145929218,2.678,269.0,50.46,38.75,927.0,15,2019-01-08 13:21:43,90.7,8.68
0,0,0,0,0.0,running,334.0,86,4636.17,334.0,2.678,0.0,160,492595105,-1145929165,2.678,268.0,50.46,38.75,923.0,15,2019-01-08 13:21:44,88.7,8.96
0,0,0,0,0.0,running,333.79999999999995,86,4638.72,333.79999999999995,2.669,0.0,160,492594839,-1145929083,2.669,270.0,50.46,38.75,921.0,15,2019-01-08 13:21:45,87.7,9.15
0,0,0,0,0.0,running,333.79999999999995,85,4641.28,333.79999999999995,2.678,0.5,160,492594574,-1145928986,2.678,269.0,50.46,38.5,919.0,15,2019-01-08 13:21:46,87.7,9.25
0,0,0,0,0.0,running,333.79999999999995,85,4643.77,333.79999999999995,2.669,0.5,160,492594314,-1145928899,2.669,269.0,50.46,38.5,920.0,15,2019-01-08 13:21:47,86.7,9.15
0,0,0,0,0.0,running,334.0,85,4646.39,334.0,2.669,0.5,160,492594039,-1145928814,2.669,271.0,50.46,38.75,920.0,15,2019-01-08 13:21:48,85.7,9.15
0,0,0,0,0.0,running,334.0,85,4648.81,334.0,2.659,0.0,159,492593784,-1145928754,2.659,275.0,50.46,39.0,920.0,15,2019-01-08 13:21:49,86.7,9.15
0,0,0,0,0.0,running,334.0,85,4651.33,334.0,2.659,0.0,159,492593516,-1145928703,2.659,275.0,50.46,39.0,929.0,15,2019-01-08 13:21:50,86.7,9.06
0,0,0,0,0.0,running,334.0,85,4653.93,334.0,2.65,0.0,159,492593240,-1145928645,2.65,275.0,50.46,38.75,928.0,15,2019-01-08 13:21:51,86.7,9.15
0,0,0,0,0.0,running,334.0,84,4656.24,334.0,2.641,0.5,159,492592999,-1145928565,2.641,274.0,50.46,38.75,925.0,15,2019-01-08 13:21:52,86.7,9.15
0,0,0,0,0.0,running,334.0,85,4658.68,334.0,2.641,0.0,159,492592744,-1145928480,2.641,273.0,50.46,38.75,907.0,15,2019-01-08 13:21:53,86.7,9.37
0,0,0,0,0.0,running,334.0,85,4661.11,334.0,2.631,0.0,158,492592492,-1145928391,2.631,273.0,50.37,38.75,903.0,15,2019-01-08 13:21:54,86.7,9.37
0,0,0,0,0.0,running,334.0,85,4663.52,334.0,2.631,0.0,159,492592239,-1145928319,2.631,272.0,50.37,38.5,902.0,15,2019-01-08 13:21:55,86.7,9.37
0,0,0,0,0.0,running,334.0,85,4668.31,334.0,2.622,0.0,159,492591743,-1145928140,2.622,270.0,50.37,38.25,895.0,15,2019-01-08 13:21:57,86.7,9.46
0,0,0,0,0.0,running,334.20000000000005,85,4670.8,334.20000000000005,2.613,0.0,159,492591482,-1145928060,2.613,270.0,50.37,38.25,880.0,15,2019-01-08 13:21:58,86.7,9.56
0,0,0,0,0.0,running,334.20000000000005,85,4673.04,334.20000000000005,2.613,0.5,159,492591251,-1145927968,2.613,269.0,50.46,38.25,875.0,15,2019-01-08 13:21:59,85.7,9.56
0,0,0,0,0.0,running,334.20000000000005,85,4675.45,334.20000000000005,2.603,0.5,159,492590990,-1145927933,2.603,271.0,50.46,38.75,869.0,15,2019-01-08 13:22:00,84.7,9.37
0,0,0,0,0.0,running,334.20000000000005,85,4677.97,334.20000000000005,2.603,0.5,160,492590722,-1145927872,2.603,271.0,50.56,38.75,865.0,15,2019-01-08 13:22:01,84.7,9.25
0,0,0,0,0.0,running,334.20000000000005,87,4680.52,334.20000000000005,2.594,0.0,160,492590453,-1145927803,2.594,272.0,50.56,39.25,865.0,15,2019-01-08 13:22:02,82.0,9.25
0,0,0,0,0.0,running,334.20000000000005,87,4682.96,334.20000000000005,2.594,0.0,160,492590186,-1145927819,2.594,272.0,50.56,39.25,858.0,15,2019-01-08 13:22:03,82.0,9.56
0,0,0,0,0.0,running,334.20000000000005,86,4685.55,334.20000000000005,2.585,0.5,160,492589908,-1145927785,2.585,271.0,50.56,39.0,858.0,15,2019-01-08 13:22:04,84.7,9.56
0,0,0,0,0.0,running,334.20000000000005,86,4688.05,334.20000000000005,2.585,0.5,161,492589643,-1145927723,2.585,270.0,50.56,39.0,860.0,15,2019-01-08 13:22:05,84.7,9.56
0,0,0,0,0.0,running,334.0,86,4690.36,334.0,2.575,0.5,160,492589399,-1145927666,2.575,269.0,50.56,38.75,858.0,15,2019-01-08 13:22:06,83.7,9.56
0,0,0,0,0.0,running,334.0,86,4693.08,334.0,2.575,0.5,161,492589106,-1145927667,2.575,270.0,50.56,39.0,859.0,15,2019-01-08 13:22:07,83.0,9.46
0,0,0,0,0.0,running,334.0,86,4695.81,334.0,2.575,0.5,160,492588812,-1145927650,2.575,269.0,50.56,39.0,858.0,15,2019-01-08 13:22:08,82.0,9.37
0,0,0,0,0.0,running,334.0,86,4698.64,334.0,2.575,0.0,160,492588511,-1145927598,2.575,267.0,50.56,38.5,858.0,15,2019-01-08 13:22:09,83.7,9.37
0,0,0,0,0.0,running,334.0,86,4701.35,334.0,2.575,0.0,160,492588226,-1145927517,2.575,265.0,50.56,38.25,868.0,15,2019-01-08 13:22:10,83.7,9.37
0,0,0,0,0.0,running,334.0,86,4704.13,334.0,2.585,0.5,160,492587934,-1145927428,2.585,265.0,50.56,38.25,874.0,15,2019-01-08 13:22:11,83.0,9.15
0,0,0,0,0.0,running,334.0,87,4706.68,334.0,2.585,0.0,159,492587667,-1145927355,2.585,265.0,50.56,38.5,878.0,15,2019-01-08 13:22:12,80.0,9.06
0,0,0,0,0.0,running,333.79999999999995,87,4709.47,333.79999999999995,2.585,0.5,159,492587369,-1145927308,2.585,265.0,50.56,38.5,881.0,15,2019-01-08 13:22:13,80.0,8.87
0,0,0,0,0.0,running,333.79999999999995,87,4712.16,333.79999999999995,2.585,0.5,160,492587087,-1145927222,2.585,265.0,50.56,38.5,883.0,15,2019-01-08 13:22:14,79.0,8.78
0,0,0,0,0.0,running,333.6,88,4714.83,333.6,2.585,0.0,160,492586808,-1145927131,2.585,264.0,50.56,38.75,885.0,15,2019-01-08 13:22:15,78.0,8.78
0,0,0,0,0.0,running,333.4,88,4717.39,333.4,2.594,0.0,159,492586552,-1145927000,2.594,264.0,50.56,38.75,884.0,15,2019-01-08 13:22:16,77.0,8.59
0,0,0,0,0.0,running,333.4,89,4719.98,333.4,2.594,0.5,160,492586285,-1145926892,2.594,262.0,50.56,38.75,879.0,15,2019-01-08 13:22:17,76.0,8.59
0,0,0,0,0.0,running,333.4,90,4722.61,333.4,2.594,0.0,159,492586013,-1145926794,2.594,261.0,50.56,39.0,877.0,15,2019-01-08 13:22:18,75.0,8.46
0,0,0,0,0.0,running,333.20000000000005,90,4725.33,333.20000000000005,2.594,0.0,159,492585732,-1145926688,2.594,262.0,50.46,39.0,875.0,15,2019-01-08 13:22:19,75.0,8.37
0,0,0,0,0.0,running,333.20000000000005,90,4728.05,333.20000000000005,2.594,0.0,159,492585448,-1145926595,2.594,264.0,50.46,39.5,874.0,15,2019-01-08 13:22:20,75.0,8.46
0,0,0,0,0.0,running,333.0,89,4730.48,333.0,2.594,0.5,160,492585207,-1145926460,2.594,264.0,50.46,39.5,875.0,15,2019-01-08 13:22:21,76.0,8.46
0,0,0,0,0.0,running,333.20000000000005,88,4732.92,333.20000000000005,2.594,0.5,160,492584955,-1145926366,2.594,265.0,50.46,39.25,886.0,15,2019-01-08 13:22:22,77.0,8.46
0,0,0,0,0.0,running,333.20000000000005,88,4735.41,333.20000000000005,2.594,0.5,160,492584693,-1145926292,2.594,265.0,50.46,39.25,886.0,15,2019-01-08 13:22:23,77.0,8.46
0,0,0,0,0.0,running,333.20000000000005,89,4738.04,333.20000000000005,2.585,0.0,161,492584424,-1145926176,2.585,265.0,50.46,39.5,881.0,15,2019-01-08 13:22:24,75.0,8.37
0,0,0,0,0.0,running,333.4,89,4740.4,333.4,2.585,0.0,160,492584181,-1145926080,2.585,267.0,50.46,39.75,868.0,15,2019-01-08 13:22:25,73.0,8.28
0,0,0,0,0.0,running,333.6,89,4742.85,333.6,2.585,0.0,161,492583927,-1145925990,2.585,268.0,50.46,39.75,871.0,15,2019-01-08 13:22:26,73.0,8.28
0,0,0,0,0.0,running,333.6,89,4745.34,333.6,2.585,0.0,162,492583667,-1145925902,2.585,269.0,50.46,39.75,874.0,15,2019-01-08 13:22:27,73.0,8.28
0,0,0,0,0.0,running,333.79999999999995,89,4747.88,333.79999999999995,2.585,0.0,162,492583401,-1145925822,2.585,269.0,50.46,39.75,871.0,15,2019-01-08 13:22:28,73.0,8.18
0,0,0,0,0.0,running,333.79999999999995,89,4750.21,333.79999999999995,2.585,0.0,161,492583157,-1145925745,2.585,269.0,50.46,39.75,862.0,15,2019-01-08 13:22:29,73.0,8.28
0,0,0,0,0.0,running,334.0,89,4752.64,334.0,2.585,0.5,162,492582908,-1145925637,2.585,268.0,50.46,39.75,861.0,15,2019-01-08 13:22:30,73.0,8.28
0,0,0,0,0.0,running,334.0,89,4755.1,334.0,2.575,0.0,162,492582662,-1145925511,2.575,268.0,50.46,39.5,864.0,15,2019-01-08 13:22:31,74.0,8.37
0,0,0,0,0.0,running,333.79999999999995,89,4757.71,333.79999999999995,2.566,0.0,162,492582385,-1145925441,2.566,268.0,50.46,39.75,858.0,15,2019-01-08 13:22:32,74.0,8.37
0,0,0,0,0.0,running,333.79999999999995,88,4760.18,333.79999999999995,2.566,0.5,162,492582129,-1145925350,2.566,269.0,50.46,39.75,858.0,15,2019-01-08 13:22:33,74.0,8.37
0,0,0,0,0.0,running,333.79999999999995,88,4762.67,333.79999999999995,2.566,0.5,163,492581871,-1145925251,2.566,269.0,50.46,39.5,858.0,15,2019-01-08 13:22:34,74.0,8.37
0,0,0,0,0.0,running,333.6,88,4765.22,333.6,2.566,0.5,163,492581609,-1145925150,2.566,269.0,50.46,39.5,859.0,15,2019-01-08 13:22:35,73.0,8.18
0,0,0,0,0.0,running,333.6,90,4767.91,333.6,2.557,0.0,163,492581322,-1145925093,2.557,266.0,50.46,39.75,855.0,15,2019-01-08 13:22:36,70.2,8.18
0,0,0,0,0.0,running,333.4,91,4770.97,333.4,2.557,0.0,163,492580996,-1145925026,2.557,265.0,50.46,39.75,834.0,15,2019-01-08 13:22:37,70.2,8.18
0,0,0,0,0.0,running,333.4,91,4773.6,333.4,2.566,0.5,164,492580712,-1145925021,2.566,264.0,50.46,39.75,834.0,15,2019-01-08 13:22:38,69.2,8.18
0,0,0,0,0.0,running,333.6,91,4776.28,333.6,2.613,0.0,164,492580424,-1145924995,2.613,264.0,50.56,39.75,850.0,15,2019-01-08 13:22:39,70.2,8.18
0,0,0,0,0.0,running,333.79999999999995,91,4778.91,333.79999999999995,2.613,0.0,164,492580145,-1145924932,2.613,262.0,50.56,39.5,883.0,15,2019-01-08 13:22:40,73.0,8.18
0,0,0,0,0.0,running,333.79999999999995,90,4781.58,333.79999999999995,2.613,0.5,164,492579860,-1145924889,2.613,260.0,50.65,39.25,891.0,15,2019-01-08 13:22:41,76.0,8.28
0,0,0,0,0.0,running,334.0,90,4784.55,334.0,2.622,0.0,164,492579540,-1145924875,2.622,260.0,50.65,39.0,895.0,15,2019-01-08 13:22:42,76.0,8.28
0,0,0,0,0.0,running,334.20000000000005,90,4787.32,334.20000000000005,2.622,0.0,164,492579244,-1145924865,2.622,260.0,50.65,39.0,897.0,15,2019-01-08 13:22:43,76.0,8.18
0,0,0,0,0.0,running,334.20000000000005,89,4790.02,334.20000000000005,2.669,0.0,165,492578956,-1145924810,2.669,261.0,50.65,39.0,904.0,15,2019-01-08 13:22:44,75.0,8.09
0,0,0,0,0.0,running,334.20000000000005,89,4792.69,334.20000000000005,2.669,0.0,164,492578673,-1145924745,2.669,262.0,50.65,39.0,921.0,15,2019-01-08 13:22:45,75.0,8.0
0,0,0,0,0.0,running,334.20000000000005,89,4795.23,334.20000000000005,2.669,0.0,165,492578405,-1145924676,2.669,263.0,50.65,39.0,923.0,15,2019-01-08 13:22:46,75.0,8.18
0,0,0,0,0.0,running,334.0,88,4797.78,334.0,2.669,0.5,165,492578137,-1145924602,2.669,264.0,50.65,39.0,921.0,15,2019-01-08 13:22:47,79.0,8.28
0,0,0,0,0.0,running,334.0,88,4800.34,334.0,2.669,0.5,165,492577867,-1145924530,2.669,262.0,50.65,38.75,911.0,15,2019-01-08 13:22:48,78.0,8.28
0,0,0,0,0.0,running,333.79999999999995,89,4802.89,333.79999999999995,2.659,0.0,164,492577605,-1145924425,2.659,259.0,50.56,38.5,902.0,15,2019-01-08 13:22:49,77.0,8.37
0,0,0,0,0.0,running,333.79999999999995,89,4805.59,333.79999999999995,2.659,0.0,164,492577319,-1145924358,2.659,259.0,50.56,38.5,896.0,15,2019-01-08 13:22:50,78.0,8.46
0,0,0,0,0.0,running,333.6,88,4808.24,333.6,2.659,0.5,165,492577036,-1145924314,2.659,260.0,50.56,38.5,897.0,15,2019-01-08 13:22:51,80.0,8.59
0,0,0,0,0.0,running,333.6,88,4811.03,333.6,2.659,0.5,166,492576738,-1145924276,2.659,260.0,50.65,38.5,892.0,15,2019-01-08 13:22:52,78.0,8.46
0,0,0,0,0.0,running,333.4,88,4813.79,333.4,2.659,0.5,166,492576447,-1145924198,2.659,260.0,50.65,38.75,894.0,15,2019-01-08 13:22:53,77.0,8.37
0,0,0,0,0.0,running,333.4,89,4816.26,333.4,2.659,0.0,165,492576189,-1145924115,2.659,261.0,50.65,39.0,894.0,15,2019-01-08 13:22:54,76.0,8.37
0,0,0,0,0.0,running,333.4,89,4818.94,333.4,2.669,0.0,166,492575908,-1145924028,2.669,261.0,50.87,39.0,894.0,15,2019-01-08 13:22:55,76.0,8.46
0,0,0,0,0.0,running,333.4,88,4821.65,333.4,2.669,0.5,166,492575628,-1145923923,2.669,263.0,50.87,38.75,899.0,15,2019-01-08 13:22:56,78.0,8.46
0,0,0,0,0.0,running,333.6,88,4824.39,333.6,2.669,0.5,165,492575339,-1145923849,2.669,264.0,50.78,38.75,910.0,15,2019-01-08 13:22:57,78.0,8.37
