,distance,cadence,altitude,enhanced_speed,speed,heart_rate,step_length,fractional_cadence,stance_time_balance,stance_time_percent,timestamp,vertical_oscillation,vertical_ratio,run_number
0,6480.36,86,314.79999999999995,2.575,2.575,172,901.0,0.0,51.0,38.25,2019-01-17 15:19:40,87.7,9.46,26
0,6485.23,85,314.79999999999995,2.575,2.575,171,907.0,0.5,51.0,37.75,2019-01-17 15:19:42,87.7,9.56,26
0,6505.81,84,314.6,2.538,2.538,169,894.0,0.5,51.0,37.75,2019-01-17 15:19:50,90.7,9.84,26
0,6511.19,85,314.6,2.547,2.547,169,893.0,0.0,51.0,38.0,2019-01-17 15:19:52,87.7,9.56,26
0,6531.78,83,314.79999999999995,2.491,2.491,168,909.0,0.5,51.4,38.0,2019-01-17 15:20:00,96.5,9.84,26
0,6536.53,83,315.0,2.333,2.333,166,901.0,0.0,51.53,38.75,2019-01-17 15:20:02,90.7,9.65,26
0,6557.9,82,315.20000000000005,2.314,2.314,165,857.0,0.5,52.4,41.0,2019-01-17 15:20:11,79.0,8.96,26
0,6560.0,82,315.20000000000005,2.314,2.314,165,857.0,0.5,52.4,41.5,2019-01-17 15:20:12,78.0,8.96,26
0,6581.1,83,315.0,2.295,2.295,165,835.0,0.0,52.43,40.0,2019-01-17 15:20:21,83.7,9.65,26
0,6583.29,83,315.0,2.295,2.295,165,841.0,0.0,52.43,40.0,2019-01-17 15:20:22,83.0,9.65,26
0,6595.62,84,315.20000000000005,2.305,2.305,168,841.0,0.0,52.25,39.5,2019-01-17 15:20:27,83.7,9.65,26
0,6608.2,84,315.20000000000005,2.333,2.333,168,854.0,0.0,52.25,40.75,2019-01-17 15:20:32,77.0,8.96,26
0,6629.9,84,314.6,2.361,2.361,169,870.0,0.0,52.06,39.25,2019-01-17 15:20:41,86.7,9.65,26
0,6632.59,85,314.6,2.37,2.37,169,868.0,0.0,51.96,39.25,2019-01-17 15:20:42,85.7,9.56,26
0,6654.1,85,314.6,2.37,2.37,168,810.0,0.5,51.56,38.75,2019-01-17 15:20:51,85.7,10.34,26
0,6656.68,86,314.6,2.379,2.379,168,805.0,0.0,51.56,38.75,2019-01-17 15:20:52,84.7,10.34,26
0,6677.63,86,314.6,2.454,2.454,168,912.0,0.0,51.37,38.25,2019-01-17 15:21:00,96.5,9.65,26
0,6683.06,86,314.6,2.547,2.547,170,943.0,0.0,51.37,38.0,2019-01-17 15:21:02,89.7,9.37,26
0,6704.18,85,314.6,2.65,2.65,172,927.0,0.5,51.46,37.75,2019-01-17 15:21:10,87.7,9.25,26
0,6706.83,85,314.4,2.697,2.697,172,949.0,0.0,51.37,37.75,2019-01-17 15:21:11,90.7,9.56,26
0,6709.66,85,314.4,2.697,2.697,172,953.0,0.0,51.37,37.75,2019-01-17 15:21:12,93.7,9.46,26
0,6730.78,84,314.20000000000005,2.631,2.631,170,946.0,0.5,51.46,38.5,2019-01-17 15:21:20,87.7,9.06,26
0,6735.93,84,314.6,2.631,2.631,169,941.0,0.0,51.46,38.5,2019-01-17 15:21:22,86.7,9.15,26
0,6757.5,87,314.6,2.669,2.669,171,926.0,0.0,51.37,38.25,2019-01-17 15:21:30,82.0,8.68,26
0,6762.88,86,314.6,2.678,2.678,172,951.0,0.5,51.37,38.25,2019-01-17 15:21:32,81.0,8.59,26
0,6783.34,84,314.6,2.585,2.585,172,918.0,0.5,51.28,38.25,2019-01-17 15:21:40,84.7,8.78,26
0,6788.59,85,314.6,2.585,2.585,171,900.0,0.0,51.28,39.0,2019-01-17 15:21:42,82.0,8.96,26
0,6809.8,85,314.6,2.594,2.594,171,922.0,0.0,51.18,39.0,2019-01-17 15:21:50,83.0,8.78,26
0,6815.0,85,314.4,2.594,2.594,170,924.0,0.0,51.18,38.75,2019-01-17 15:21:52,83.0,8.78,26
0,6835.33,85,314.4,2.585,2.585,171,919.0,0.0,51.18,38.75,2019-01-17 15:22:00,83.7,9.06,26
0,6840.82,85,314.4,2.594,2.594,172,910.0,0.5,51.0,38.5,2019-01-17 15:22:02,84.7,9.06,26
0,6861.31,85,314.0,2.585,2.585,171,886.0,0.0,51.31,38.25,2019-01-17 15:22:10,93.7,9.56,26
0,6866.57,86,313.79999999999995,2.585,2.585,170,892.0,0.5,51.4,38.0,2019-01-17 15:22:12,83.0,9.37,26
0,6875.06,86,313.20000000000005,2.603,2.603,169,949.0,0.0,51.4,38.25,2019-01-17 15:22:15,83.7,8.96,26
0,6892.32,85,312.6,2.585,2.585,168,916.0,0.0,51.18,37.75,2019-01-17 15:22:22,93.7,9.75,26
0,6905.33,86,312.20000000000005,2.594,2.594,169,905.0,0.5,51.18,37.75,2019-01-17 15:22:27,85.7,9.46,26
0,6916.24,85,311.79999999999995,2.622,2.622,169,955.0,0.0,51.09,37.5,2019-01-17 15:22:31,91.7,9.37,26
0,6919.06,85,311.6,2.631,2.631,169,966.0,0.0,51.09,37.5,2019-01-17 15:22:32,90.7,9.25,26
0,6939.57,84,311.4,2.613,2.613,168,933.0,0.0,51.37,37.75,2019-01-17 15:22:40,90.7,9.46,26
0,6944.82,84,311.4,2.603,2.603,169,922.0,0.5,51.37,38.5,2019-01-17 15:22:42,86.7,9.25,26
0,6962.73,87,311.20000000000005,2.603,2.603,170,898.0,0.5,51.46,38.25,2019-01-17 15:22:49,90.7,9.56,26
0,6970.94,85,311.0,2.631,2.631,170,951.0,0.5,51.56,38.0,2019-01-17 15:22:52,91.7,9.46,26
0,6992.68,86,311.0,2.641,2.641,171,931.0,0.5,51.56,37.75,2019-01-17 15:23:00,83.0,8.87,26
0,6997.72,86,311.0,2.622,2.622,172,914.0,0.5,51.56,37.75,2019-01-17 15:23:02,86.7,9.15,26
0,7019.34,86,310.79999999999995,2.603,2.603,170,886.0,0.0,51.65,37.5,2019-01-17 15:23:10,87.7,9.75,26
0,7025.04,86,311.0,2.622,2.622,171,926.0,0.5,51.65,38.0,2019-01-17 15:23:12,83.7,9.15,26
0,7043.83,85,310.20000000000005,2.631,2.631,171,935.0,0.5,51.65,38.25,2019-01-17 15:23:19,84.7,8.78,26
0,7050.61,84,310.4,2.613,2.613,171,909.0,0.5,51.56,38.25,2019-01-17 15:23:22,89.7,9.37,26
0,7070.96,84,310.79999999999995,2.566,2.566,170,876.0,0.5,51.37,38.25,2019-01-17 15:23:30,88.7,9.84,26
0,7075.96,84,310.6,2.557,2.557,170,903.0,0.0,51.28,39.0,2019-01-17 15:23:32,86.7,9.56,26
0,7098.48,84,310.79999999999995,2.519,2.519,171,895.0,0.0,51.37,38.75,2019-01-17 15:23:41,85.7,9.46,26
0,7100.76,84,311.0,2.491,2.491,171,852.0,0.0,51.37,38.75,2019-01-17 15:23:42,87.7,9.84,26
0,7120.86,83,310.6,2.482,2.482,172,890.0,0.0,51.65,38.75,2019-01-17 15:23:50,92.7,10.15,26
0,7125.79,83,310.79999999999995,2.482,2.482,173,895.0,0.0,51.56,38.5,2019-01-17 15:23:52,91.7,10.15,26
0,7138.19,83,310.79999999999995,2.482,2.482,170,899.0,0.0,51.56,38.25,2019-01-17 15:23:57,90.7,9.84,26
0,7150.55,82,310.4,2.463,2.463,169,890.0,0.5,51.46,38.25,2019-01-17 15:24:02,88.7,9.84,26
0,7171.92,84,310.4,2.519,2.519,171,928.0,0.5,51.65,39.5,2019-01-17 15:24:10,83.0,8.78,26
0,7177.36,84,310.6,2.529,2.529,170,911.0,0.5,51.65,39.0,2019-01-17 15:24:12,85.7,9.25,26
0,7197.95,84,310.4,2.547,2.547,169,916.0,0.5,51.65,38.25,2019-01-17 15:24:20,85.7,9.25,26
0,7202.89,85,310.4,2.538,2.538,170,884.0,0.0,51.65,38.25,2019-01-17 15:24:22,86.7,9.65,26
0,7225.23,84,310.20000000000005,2.519,2.519,170,904.0,0.5,51.43,38.25,2019-01-17 15:24:31,89.7,9.65,26
0,7227.45,84,310.20000000000005,2.519,2.519,170,898.0,0.5,51.43,38.25,2019-01-17 15:24:32,89.7,9.65,26
0,7247.83,84,310.0,2.519,2.519,172,906.0,0.0,51.34,38.0,2019-01-17 15:24:40,91.7,9.93,26
0,7252.77,84,309.79999999999995,2.51,2.51,172,897.0,0.0,51.34,38.0,2019-01-17 15:24:42,92.7,10.25,26
0,7269.34,85,309.79999999999995,2.51,2.51,169,866.0,0.5,51.34,38.75,2019-01-17 15:24:49,83.7,9.75,26
0,7276.54,85,309.79999999999995,2.491,2.491,169,874.0,0.0,51.25,38.75,2019-01-17 15:24:52,83.7,9.56,26
0,7296.97,84,310.6,2.482,2.482,170,881.0,0.0,51.06,40.0,2019-01-17 15:25:00,81.0,8.96,26
0,7302.0,84,310.79999999999995,2.482,2.482,170,883.0,0.5,51.15,39.5,2019-01-17 15:25:02,82.0,9.06,26
0,7312.12,84,311.20000000000005,2.473,2.473,170,874.0,0.5,51.25,40.0,2019-01-17 15:25:06,79.0,9.06,26
0,7325.67,84,311.79999999999995,2.351,2.351,170,778.0,0.5,51.43,40.5,2019-01-17 15:25:12,80.0,9.15,26
0,7335.43,85,312.20000000000005,2.407,2.407,171,879.0,0.0,51.65,40.0,2019-01-17 15:25:16,83.0,9.46,26
0,7349.97,84,312.6,2.398,2.398,174,842.0,0.5,51.65,39.0,2019-01-17 15:25:22,83.7,9.65,26
0,7371.73,85,312.4,2.417,2.417,173,851.0,0.5,51.87,39.0,2019-01-17 15:25:31,83.7,9.56,26
0,7374.19,87,312.4,2.407,2.407,173,840.0,0.0,51.87,39.0,2019-01-17 15:25:32,80.0,9.46,26
0,7395.7,88,312.4,2.473,2.473,174,904.0,0.0,51.78,38.25,2019-01-17 15:25:40,80.0,8.96,26
0,7400.84,86,312.6,2.491,2.491,174,929.0,0.5,51.78,38.25,2019-01-17 15:25:42,89.7,9.06,26
0,7421.92,85,312.4,2.519,2.519,175,890.0,0.0,51.56,38.5,2019-01-17 15:25:50,85.7,9.37,26
0,7426.87,85,312.20000000000005,2.538,2.538,176,909.0,0.0,51.56,38.25,2019-01-17 15:25:52,88.7,9.37,26
0,7447.75,84,312.4,2.594,2.594,176,942.0,0.5,51.46,38.25,2019-01-17 15:26:00,87.7,9.25,26
0,7452.67,84,312.6,2.585,2.585,176,935.0,0.5,51.46,38.25,2019-01-17 15:26:02,87.7,9.15,26
0,7471.66,86,312.0,2.463,2.463,173,749.0,0.5,51.37,38.5,2019-01-17 15:26:10,83.7,9.84,26
0,7476.87,86,312.0,2.473,2.473,173,833.0,0.0,51.37,38.75,2019-01-17 15:26:12,84.7,9.84,26
0,7487.35,84,312.0,2.426,2.426,174,885.0,0.0,51.46,40.0,2019-01-17 15:26:17,82.0,9.15,26
0,7495.13,82,312.20000000000005,2.379,2.379,172,655.0,0.5,51.46,40.5,2019-01-17 15:26:22,83.7,12.18,26
0,7515.38,83,312.6,2.538,2.538,172,907.0,0.5,51.28,39.0,2019-01-17 15:26:30,90.7,9.84,26
0,7520.39,83,312.6,2.547,2.547,174,912.0,0.5,51.28,38.75,2019-01-17 15:26:32,89.7,9.75,26
0,7541.58,83,312.6,2.603,2.603,175,942.0,0.5,51.46,38.25,2019-01-17 15:26:40,88.7,9.25,26
0,7547.52,83,312.6,2.631,2.631,175,934.0,0.5,51.34,38.25,2019-01-17 15:26:42,87.7,9.06,26
0,7567.9,85,312.4,2.622,2.622,174,937.0,0.0,51.65,38.5,2019-01-17 15:26:50,83.7,8.78,26
0,7573.11,85,312.6,2.622,2.622,175,933.0,0.0,51.65,38.5,2019-01-17 15:26:52,84.7,8.96,26
0,7594.07,85,312.6,2.622,2.622,175,932.0,0.0,51.34,38.5,2019-01-17 15:27:00,86.7,9.06,26
0,7599.1,84,312.6,2.622,2.622,176,939.0,0.5,51.34,38.25,2019-01-17 15:27:02,85.7,8.87,26
0,7621.11,85,312.6,2.659,2.659,176,954.0,0.5,51.25,38.5,2019-01-17 15:27:10,83.0,8.46,26
0,7626.44,85,312.6,2.669,2.669,176,965.0,0.0,51.15,38.25,2019-01-17 15:27:12,84.7,8.68,26
0,7646.89,84,313.0,2.659,2.659,175,935.0,0.5,51.06,38.25,2019-01-17 15:27:20,85.7,8.96,26
0,7651.9,86,312.79999999999995,2.65,2.65,176,917.0,0.5,51.06,37.75,2019-01-17 15:27:22,84.7,9.06,26
0,7672.24,88,311.4,2.631,2.631,175,900.0,0.0,51.25,38.0,2019-01-17 15:27:30,84.7,9.25,26
0,7677.67,87,311.20000000000005,2.641,2.641,175,911.0,0.5,51.34,38.0,2019-01-17 15:27:32,83.7,8.87,26
0,7699.54,86,310.79999999999995,2.687,2.687,175,966.0,0.0,51.56,38.0,2019-01-17 15:27:40,89.7,8.87,26
0,7704.9,85,310.6,2.678,2.678,175,967.0,0.5,51.34,37.5,2019-01-17 15:27:42,89.7,8.87,26
0,7718.52,84,310.20000000000005,2.669,2.669,172,946.0,0.5,51.25,37.75,2019-01-17 15:27:47,88.7,9.25,26
0,7729.91,84,310.20000000000005,2.631,2.631,172,895.0,0.5,51.15,38.0,2019-01-17 15:27:52,85.7,9.46,26
0,7750.03,85,310.4,2.65,2.65,173,946.0,0.0,51.06,38.0,2019-01-17 15:27:59,86.7,9.15,26
0,7758.04,86,310.4,2.659,2.659,174,938.0,0.0,51.06,38.25,2019-01-17 15:28:02,78.0,8.87,26
0,7779.45,85,310.6,2.669,2.669,173,967.0,0.0,51.31,38.25,2019-01-17 15:28:10,84.7,8.59,26
0,7783.95,87,310.6,2.603,2.603,173,811.0,0.0,51.21,38.25,2019-01-17 15:28:12,82.0,8.78,26
0,7801.56,88,311.20000000000005,2.575,2.575,175,873.0,0.0,51.31,38.25,2019-01-17 15:28:19,80.0,8.87,26
0,7809.63,89,311.20000000000005,2.622,2.622,175,890.0,0.0,51.4,38.75,2019-01-17 15:28:22,75.0,8.28,26
0,7830.32,88,310.20000000000005,2.631,2.631,178,899.0,0.5,51.5,39.0,2019-01-17 15:28:30,78.0,8.28,26
0,7835.05,89,310.0,2.575,2.575,179,887.0,0.0,51.5,38.75,2019-01-17 15:28:32,77.0,8.46,26
0,7856.97,86,311.0,2.603,2.603,177,963.0,0.5,51.28,38.5,2019-01-17 15:28:40,83.7,8.59,26
0,7862.42,86,311.0,2.613,2.613,177,965.0,0.0,51.28,38.25,2019-01-17 15:28:42,83.0,8.46,26
0,7883.42,85,311.0,2.622,2.622,177,925.0,0.5,51.18,38.75,2019-01-17 15:28:50,85.7,8.96,26
0,7888.79,85,311.0,2.631,2.631,176,937.0,0.5,51.09,38.75,2019-01-17 15:28:52,84.7,8.78,26
0,7910.7,85,310.79999999999995,2.659,2.659,176,963.0,0.0,51.18,38.5,2019-01-17 15:29:00,84.7,8.59,26
0,7916.23,85,310.79999999999995,2.669,2.669,176,962.0,0.5,51.18,38.5,2019-01-17 15:29:02,83.7,8.59,26
0,7936.87,84,310.79999999999995,2.65,2.65,175,926.0,0.5,51.18,38.25,2019-01-17 15:29:10,87.7,9.15,26
0,7942.2,84,310.79999999999995,2.65,2.65,175,940.0,0.0,51.18,38.25,2019-01-17 15:29:12,88.7,9.15,26
0,7963.88,85,310.79999999999995,2.65,2.65,176,930.0,0.0,51.18,39.0,2019-01-17 15:29:20,82.0,8.68,26
0,7969.36,85,311.20000000000005,2.65,2.65,176,945.0,0.0,51.09,39.25,2019-01-17 15:29:22,82.0,8.59,26
0,7972.07,85,311.4,2.659,2.659,177,958.0,0.0,51.18,39.25,2019-01-17 15:29:23,82.0,8.68,26
0,7992.59,84,311.20000000000005,2.641,2.641,175,924.0,0.5,51.18,39.0,2019-01-17 15:29:31,85.7,9.06,26
0,7995.04,84,311.20000000000005,2.631,2.631,176,923.0,0.0,51.18,39.0,2019-01-17 15:29:32,85.7,9.06,26
0,8016.79,85,311.20000000000005,2.641,2.641,177,967.0,0.0,51.09,39.25,2019-01-17 15:29:40,82.0,8.37,26
0,8022.19,85,311.4,2.641,2.641,177,944.0,0.0,51.09,39.0,2019-01-17 15:29:42,82.0,8.46,26
0,8042.31,87,311.6,2.622,2.622,178,869.0,0.5,51.09,39.25,2019-01-17 15:29:50,78.0,8.68,26
0,8047.69,87,312.0,2.622,2.622,178,892.0,0.5,51.18,39.25,2019-01-17 15:29:52,82.0,8.96,26
0,8068.6,85,311.79999999999995,2.622,2.622,178,927.0,0.0,51.37,39.0,2019-01-17 15:30:00,83.7,8.87,26
0,8073.67,85,311.79999999999995,2.613,2.613,180,917.0,0.5,51.37,39.5,2019-01-17 15:30:02,81.0,8.68,26
0,8086.24,85,312.4,2.603,2.603,179,919.0,0.0,51.28,39.25,2019-01-17 15:30:07,81.0,9.15,26
0,8099.02,83,312.79999999999995,2.585,2.585,178,911.0,0.5,51.0,39.25,2019-01-17 15:30:12,85.7,9.15,26
0,8119.32,85,313.20000000000005,2.557,2.557,178,876.0,0.0,51.0,40.0,2019-01-17 15:30:20,81.0,8.96,26
0,8124.35,84,313.20000000000005,2.557,2.557,179,911.0,0.0,51.09,40.5,2019-01-17 15:30:22,81.0,8.78,26
0,8131.6,83,313.6,2.538,2.538,179,910.0,0.5,51.18,40.75,2019-01-17 15:30:25,80.0,8.68,26
0,8148.81,84,314.0,2.51,2.51,179,870.0,0.5,51.18,39.5,2019-01-17 15:30:32,83.0,9.37,26
0,8169.11,84,314.6,2.501,2.501,179,883.0,0.0,51.21,39.0,2019-01-17 15:30:40,86.7,9.56,26
0,8173.49,83,314.6,2.501,2.501,178,896.0,0.5,51.21,39.0,2019-01-17 15:30:42,88.7,9.56,26
0,8193.82,86,314.79999999999995,2.491,2.491,181,867.0,0.5,51.0,38.75,2019-01-17 15:30:50,82.0,9.37,26
0,8199.27,86,314.79999999999995,2.501,2.501,181,899.0,0.0,51.0,38.25,2019-01-17 15:30:52,86.7,9.46,26
0,8221.89,84,314.6,2.51,2.51,178,894.0,0.0,51.0,38.0,2019-01-17 15:31:01,85.7,9.46,26
0,8224.61,84,314.6,2.51,2.51,178,900.0,0.0,51.0,38.25,2019-01-17 15:31:02,85.7,9.37,26
0,8234.69,84,314.6,2.519,2.519,175,920.0,0.5,51.0,38.75,2019-01-17 15:31:06,85.7,9.37,26
0,8250.31,84,314.79999999999995,2.529,2.529,175,913.0,0.0,51.0,38.25,2019-01-17 15:31:12,88.7,9.56,26
0,8272.89,86,314.0,2.575,2.575,176,942.0,0.5,51.0,38.5,2019-01-17 15:31:20,83.7,8.78,26
0,8278.52,86,314.20000000000005,2.594,2.594,176,952.0,0.0,51.0,38.5,2019-01-17 15:31:22,86.7,8.87,26
0,8300.3,90,314.4,2.557,2.557,176,839.0,0.5,51.0,38.75,2019-01-17 15:31:31,78.0,9.06,26
0,8303.02,90,314.4,2.547,2.547,176,844.0,0.5,51.0,38.75,2019-01-17 15:31:32,80.0,9.37,26
0,8325.55,87,314.79999999999995,2.65,2.65,177,935.0,0.5,51.0,38.0,2019-01-17 15:31:40,83.7,8.87,26
0,8330.84,85,314.6,2.659,2.659,178,965.0,0.5,51.0,37.75,2019-01-17 15:31:42,86.7,8.87,26
0,8341.37,84,314.4,2.631,2.631,175,938.0,0.5,50.9,38.25,2019-01-17 15:31:46,87.7,9.06,26
0,8358.04,85,314.6,2.641,2.641,176,934.0,0.0,50.78,37.75,2019-01-17 15:31:52,86.7,9.06,26
0,8379.0,84,314.6,2.631,2.631,175,940.0,0.0,50.78,38.25,2019-01-17 15:32:00,84.7,9.06,26
0,8384.27,86,314.6,2.631,2.631,175,893.0,0.0,51.0,38.75,2019-01-17 15:32:02,81.0,8.96,26
0,8404.4,85,314.6,2.575,2.575,176,901.0,0.0,51.0,38.25,2019-01-17 15:32:10,86.7,9.37,26
0,8409.8,85,314.6,2.575,2.575,177,884.0,0.0,51.0,38.75,2019-01-17 15:32:12,84.7,9.46,26
0,8430.46,85,315.0,2.566,2.566,175,904.0,0.0,51.18,38.5,2019-01-17 15:32:20,83.7,9.15,26
0,8435.67,85,315.0,2.557,2.557,176,894.0,0.0,51.28,38.25,2019-01-17 15:32:22,85.7,9.46,26
0,8457.43,85,314.6,2.575,2.575,175,904.0,0.5,50.96,38.5,2019-01-17 15:32:30,82.0,8.96,26
0,8463.18,86,314.6,2.594,2.594,175,912.0,0.0,50.96,38.25,2019-01-17 15:32:32,83.0,8.96,26
0,8483.74,84,314.6,2.613,2.613,175,949.0,0.5,51.06,39.25,2019-01-17 15:32:40,81.0,8.46,26
0,8488.15,85,314.6,2.585,2.585,174,837.0,0.0,51.06,39.0,2019-01-17 15:32:42,83.0,9.06,26
0,8508.38,85,314.6,2.547,2.547,174,882.0,0.0,51.06,38.25,2019-01-17 15:32:50,84.7,9.37,26
0,8513.27,84,314.6,2.538,2.538,176,893.0,0.5,51.06,38.5,2019-01-17 15:32:52,84.7,9.37,26
0,8526.12,87,314.4,2.538,2.538,174,872.0,0.0,50.87,39.5,2019-01-17 15:32:57,76.0,8.87,26
0,8538.66,85,314.4,2.51,2.51,173,910.0,0.5,50.87,39.5,2019-01-17 15:33:02,81.0,8.78,26
0,8558.74,85,314.4,2.51,2.51,174,874.0,0.5,51.09,39.0,2019-01-17 15:33:10,83.0,9.15,26
0,8563.55,85,314.4,2.519,2.519,175,897.0,0.0,51.18,38.75,2019-01-17 15:33:12,84.7,9.15,26
0,8565.42,85,314.4,2.491,2.491,176,897.0,0.0,51.31,39.25,2019-01-17 15:33:13,81.0,8.96,26
0,8580.7,86,314.4,2.463,2.463,173,832.0,0.0,51.5,39.25,2019-01-17 15:33:19,80.0,9.37,26
0,8588.42,86,314.4,2.482,2.482,173,895.0,0.0,51.5,39.25,2019-01-17 15:33:22,79.0,9.06,26
0,8609.38,86,314.79999999999995,2.519,2.519,173,893.0,0.0,51.5,39.0,2019-01-17 15:33:30,83.0,8.96,26
0,8614.82,86,314.6,2.529,2.529,173,898.0,0.0,51.4,39.25,2019-01-17 15:33:32,81.0,8.78,26
0,8635.96,86,314.79999999999995,2.557,2.557,173,900.0,0.5,51.4,39.5,2019-01-17 15:33:40,78.0,8.46,26
0,8641.5,85,314.79999999999995,2.566,2.566,174,907.0,0.5,51.4,39.25,2019-01-17 15:33:42,80.0,8.68,26
0,8661.64,84,314.6,2.557,2.557,175,902.0,0.5,51.21,39.25,2019-01-17 15:33:50,81.0,8.78,26
0,8666.39,84,314.4,2.547,2.547,174,900.0,0.5,51.21,39.25,2019-01-17 15:33:52,81.0,8.87,26
0,8688.45,86,314.20000000000005,2.491,2.491,173,823.0,0.5,51.21,39.25,2019-01-17 15:34:01,81.0,9.46,26
0,8691.01,86,314.20000000000005,2.501,2.501,173,875.0,0.5,51.21,38.75,2019-01-17 15:34:02,83.0,9.46,26
0,8712.77,91,313.6,2.641,2.641,174,901.0,0.0,51.31,39.25,2019-01-17 15:34:10,72.2,8.0,26
0,8715.46,91,313.6,2.65,2.65,174,901.0,0.0,51.31,39.25,2019-01-17 15:34:11,72.2,8.09,26
0,8718.12,90,313.4,2.659,2.659,173,899.0,0.5,51.31,38.75,2019-01-17 15:34:12,72.2,8.09,26
0,8735.99,88,312.4,2.631,2.631,173,897.0,0.0,51.31,39.0,2019-01-17 15:34:19,82.0,8.87,26
0,8743.58,86,312.4,2.622,2.622,173,877.0,0.5,51.31,39.0,2019-01-17 15:34:22,81.0,8.96,26
0,8765.25,86,312.0,2.622,2.622,172,883.0,0.5,51.31,39.0,2019-01-17 15:34:30,83.0,9.06,26
0,8770.63,85,311.79999999999995,2.622,2.622,172,940.0,0.5,51.31,38.75,2019-01-17 15:34:32,85.7,8.96,26
0,8792.01,84,312.20000000000005,2.622,2.622,173,934.0,0.0,51.21,40.5,2019-01-17 15:34:40,79.0,8.18,26
0,8796.33,83,312.6,2.603,2.603,173,896.0,0.5,51.21,40.75,2019-01-17 15:34:42,80.0,8.59,26
0,8810.65,84,313.6,2.519,2.519,173,844.0,0.0,51.75,41.75,2019-01-17 15:34:48,73.0,8.78,26
0,8820.28,83,313.79999999999995,2.491,2.491,175,838.0,0.0,51.84,41.5,2019-01-17 15:34:52,76.0,8.78,26
0,8841.8,84,314.20000000000005,2.445,2.445,176,848.0,0.5,51.65,39.5,2019-01-17 15:35:01,83.0,9.56,26
0,8844.33,84,314.20000000000005,2.445,2.445,176,843.0,0.5,51.65,39.25,2019-01-17 15:35:02,83.0,9.65,26
0,8865.1,83,314.6,2.473,2.473,176,905.0,0.5,51.56,39.5,2019-01-17 15:35:10,82.0,9.06,26
0,8870.62,84,314.6,2.482,2.482,177,914.0,0.0,51.56,39.25,2019-01-17 15:35:12,80.0,8.87,26
0,8893.08,84,314.6,2.519,2.519,176,927.0,0.0,51.43,39.0,2019-01-17 15:35:20,83.7,8.78,26
0,8898.19,83,314.6,2.538,2.538,175,930.0,0.5,51.34,38.75,2019-01-17 15:35:22,84.7,8.68,26
0,8919.42,86,314.4,2.51,2.51,175,843.0,0.5,51.43,38.75,2019-01-17 15:35:31,82.0,9.25,26
0,8921.78,86,314.4,2.501,2.501,175,815.0,0.5,51.56,38.5,2019-01-17 15:35:32,80.0,9.25,26
0,8942.51,87,314.6,2.519,2.519,176,898.0,0.0,51.43,38.25,2019-01-17 15:35:40,83.0,9.25,26
0,8948.19,86,314.6,2.538,2.538,175,916.0,0.0,51.43,38.25,2019-01-17 15:35:42,87.7,9.37,26
0,8968.21,85,314.79999999999995,2.538,2.538,176,903.0,0.0,50.96,37.75,2019-01-17 15:35:50,88.7,9.56,26
0,8973.14,85,315.0,2.538,2.538,176,887.0,0.0,50.96,38.0,2019-01-17 15:35:52,91.7,9.84,26
0,8994.94,84,314.6,2.51,2.51,175,882.0,0.0,50.96,38.25,2019-01-17 15:36:01,87.7,9.75,26
0,8997.58,84,314.79999999999995,2.51,2.51,176,877.0,0.0,51.06,38.25,2019-01-17 15:36:02,87.7,9.75,26
0,9019.69,83,314.6,2.501,2.501,175,906.0,0.5,51.25,38.75,2019-01-17 15:36:11,86.7,9.46,26
0,9022.23,84,314.79999999999995,2.501,2.501,175,884.0,0.0,51.34,39.0,2019-01-17 15:36:12,83.7,9.37,26
0,9043.55,83,315.4,2.463,2.463,174,853.0,0.0,51.34,39.75,2019-01-17 15:36:21,83.0,9.46,26
0,9046.02,83,315.4,2.463,2.463,174,846.0,0.0,51.34,39.75,2019-01-17 15:36:22,83.0,9.56,26
0,9056.23,85,315.6,2.463,2.463,173,859.0,0.0,51.34,39.5,2019-01-17 15:36:26,81.0,9.37,26
0,9072.69,85,315.79999999999995,2.538,2.538,170,962.0,0.5,51.25,38.5,2019-01-17 15:36:32,88.7,9.25,26
0,9079.74,89,316.0,2.529,2.529,170,922.0,0.0,50.81,38.5,2019-01-17 15:36:35,91.7,9.37,26
0,9096.49,88,316.20000000000005,3.07,3.07,173,1060.0,0.0,50.81,37.5,2019-01-17 15:36:40,89.7,8.96,26
0,9102.8,88,315.6,3.023,3.023,174,1056.0,0.0,50.9,37.5,2019-01-17 15:36:42,90.7,8.78,26
0,9117.39,86,315.4,2.93,2.93,177,1041.0,0.5,51.0,37.0,2019-01-17 15:36:47,91.7,8.78,26
0,9130.44,85,315.4,2.659,2.659,176,938.0,0.0,51.21,37.5,2019-01-17 15:36:52,93.7,9.46,26
0,9152.26,83,315.6,2.659,2.659,175,954.0,0.5,51.21,38.25,2019-01-17 15:37:00,88.7,9.15,26
0,9157.02,84,315.79999999999995,2.65,2.65,175,949.0,0.0,51.09,38.0,2019-01-17 15:37:02,91.7,9.37,26
0,9177.56,83,315.6,2.725,2.725,177,1052.0,0.5,51.21,38.75,2019-01-17 15:37:08,86.7,8.46,26
0,9190.33,84,315.6,2.818,2.818,176,1058.0,0.5,51.31,38.25,2019-01-17 15:37:12,90.7,8.46,26
0,9212.68,84,315.4,2.435,2.435,175,861.0,0.5,51.59,38.25,2019-01-17 15:37:21,87.7,9.37,26
