activity_type,altitude,cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,run_number,speed,stance_time,stance_time_balance,stance_time_percent,step_length,temperature,timestamp,vertical_oscillation,vertical_ratio
running,337.2,85,4031.29,337.2,2.333,0.5,160,492639776,-1145936901,10,2.333,285,50.65,40.5,822,15,1/8/19 13:16,76,9.06
running,337.2,85,4033.43,337.2,2.333,0.5,161,492639981,-1145936764,10,2.333,283,50.65,40.25,825,15,1/8/19 13:16,76,9.06
running,337.2,85,4035.77,337.2,2.323,0.5,161,492640209,-1145936618,10,2.323,283,50.65,40.25,823,15,1/8/19 13:16,77,9.15
running,337.2,85,4038.31,337.2,2.323,0.5,161,492640450,-1145936447,10,2.323,283,50.65,40,825,15,1/8/19 13:16,79,9.37
running,337.2,85,4040.62,337.2,2.333,0.5,161,492640636,-1145936224,10,2.333,281,50.65,39.75,826,15,1/8/19 13:16,81,9.46
running,337.2,85,4043.01,337.2,2.342,0,161,492640818,-1145935983,10,2.342,283,50.65,40,829,15,1/8/19 13:16,82,9.56
running,337.2,85,4045.35,337.2,2.342,0,160,492640958,-1145935695,10,2.342,284,50.65,40,833,15,1/8/19 13:16,82,9.46
running,337,84,4047.48,337,2.342,0.5,160,492641096,-1145935444,10,2.342,285,50.65,40,849,15,1/8/19 13:16,82,9.56
running,337,84,4049.82,337,2.342,0.5,160,492641277,-1145935208,10,2.342,285,50.65,40,847,15,1/8/19 13:16,83.7,9.65
running,337,85,4052.11,337,2.342,0,159,492641459,-1145934987,10,2.342,285,50.65,40,844,15,1/8/19 13:16,81,9.46
running,337.2,85,4054.54,337.2,2.342,0.5,159,492641662,-1145934766,10,2.342,283,50.65,40,834,15,1/8/19 13:16,80,9.46
running,337,86,4056.98,337,2.342,0,159,492641851,-1145934524,10,2.342,280,50.65,39.75,835,15,1/8/19 13:16,79,9.46
running,337,85,4059.21,337,2.351,0.5,159,492642005,-1145934276,10,2.351,281,50.65,39.75,835,15,1/8/19 13:16,80,9.46
running,337,84,4061.43,337,2.351,0.5,160,492642158,-1145934029,10,2.351,283,50.65,39.75,846,15,1/8/19 13:16,82,9.46
running,337,84,4063.65,337,2.351,0.5,159,492642312,-1145933785,10,2.351,284,50.56,40,848,15,1/8/19 13:16,83,9.56
running,337,84,4066.12,337,2.342,0.5,158,492642480,-1145933511,10,2.342,282,50.56,39.75,850,15,1/8/19 13:16,83,9.46
running,337,85,4068.2,337,2.342,0,158,492642633,-1145933295,10,2.342,282,50.56,39.75,840,15,1/8/19 13:16,82,9.25
running,337,85,4070.36,337,2.342,0.5,158,492642802,-1145933085,10,2.342,278,50.56,39.5,835,15,1/8/19 13:16,77,9.25
running,337,85,4073.14,337,2.342,0.5,158,492642917,-1145932709,10,2.342,280,50.56,39.75,836,15,1/8/19 13:16,78,9.15
running,337,85,4075.72,337,2.342,0,158,492643004,-1145932344,10,2.342,280,50.56,39.75,836,15,1/8/19 13:16,80,9.37
running,337,85,4078.07,337,2.351,0,158,492643101,-1145932030,10,2.351,282,50.56,40,848,15,1/8/19 13:16,80,9.25
running,337.2,84,4080.34,337.2,2.351,0.5,158,492643213,-1145931743,10,2.351,288,50.56,40.5,863,15,1/8/19 13:16,80,9.06
running,337.2,84,4083.31,337.2,2.351,0.5,158,492643286,-1145931328,10,2.351,286,50.46,40,864,15,1/8/19 13:17,80,9.06
running,337.2,84,4085.91,337.2,2.351,0.5,159,492643386,-1145930979,10,2.351,287,50.46,40.25,863,15,1/8/19 13:17,80,9.06
running,337.2,84,4087.85,337.2,2.37,0.5,159,492643472,-1145930728,10,2.37,289,50.46,40.75,854,15,1/8/19 13:17,77,8.68
running,337.2,90,4089.79,337.2,2.37,0,159,492643507,-1145930454,10,2.37,289,50.46,41.5,852,15,1/8/19 13:17,68.2,8.46
running,337.4,90,4091.91,337.4,2.37,0,160,492643552,-1145930158,10,2.37,288,50.56,41.75,847,15,1/8/19 13:17,67.2,8.28
running,337.4,90,4093.54,337.4,2.361,0,159,492643592,-1145929931,10,2.361,286,50.56,41.75,835,15,1/8/19 13:17,66.2,8.18
running,337.6,90,4095.77,337.6,2.342,0,159,492643679,-1145929635,10,2.342,285,50.56,42,806,15,1/8/19 13:17,67.2,8.37
running,337.6,89,4097.36,337.6,2.323,0.5,159,492643822,-1145929484,10,2.323,286,50.56,42,752,15,1/8/19 13:17,67.2,8.46
running,337.8,89,4098.77,337.8,2.305,0,159,492643979,-1145929398,10,2.305,286,50.56,42,737,15,1/8/19 13:17,67.2,8.68
running,338,88,4100.5,338,2.295,0,159,492644158,-1145929276,10,2.295,289,50.56,42.25,744,15,1/8/19 13:17,67.2,8.78
running,338.2,87,4101.68,338.2,2.258,0.5,159,492644280,-1145929186,10,2.258,291,50.56,42.25,744,15,1/8/19 13:17,67.2,8.68
running,338.6,86,4103.3,338.6,2.239,0.5,160,492644398,-1145929010,10,2.239,296,50.56,43,741,15,1/8/19 13:17,66.2,8.46
running,338.8,87,4105.3,338.8,2.155,0,160,492644517,-1145928772,10,2.155,296,50.65,43,710,15,1/8/19 13:17,63.2,8.68
running,339,87,4107.5,339,2.109,0.5,160,492644658,-1145928518,10,2.109,293,50.65,42.75,697,15,1/8/19 13:17,65.2,8.96
running,339,87,4109.42,339,2.109,0.5,160,492644792,-1145928307,10,2.109,293,50.65,42.75,693,15,1/8/19 13:17,66.2,9.25
running,339.2,86,4112.18,339.2,2.137,0.5,161,492644915,-1145927948,10,2.137,296,50.65,42.75,716,15,1/8/19 13:17,68.2,9.25
running,339.2,85,4114.29,339.2,2.137,0,161,492645039,-1145927698,10,2.137,298,50.65,42.75,733,15,1/8/19 13:17,67.2,9.06
running,339.4,83,4115.33,339.4,2.183,0.5,160,492645139,-1145927597,10,2.183,301,50.65,42.5,877,15,1/8/19 13:17,64.2,8
running,339.6,79,4116.06,339.6,2.174,0,160,492645204,-1145927724,10,2.174,313,50.78,43.5,807,15,1/8/19 13:17,41.7,6.12
running,339.4,54,4116.06,339.4,0.037,0.5,119,492646067,-1145929732,10,0.037,554,52.96,47.75,444,15,1/8/19 13:18,43.7,6.53
running,339.2,69,4117.01,339.2,1.306,0.5,122,492646022,-1145929853,10,1.306,471,51.78,46.75,386,15,1/8/19 13:18,37,7.03
running,338.8,79,4119.36,338.8,1.222,0,126,492645992,-1145930189,10,1.222,408,50.78,45.75,431,15,1/8/19 13:18,42.7,8.28
running,338.6,87,4122.51,338.6,1.222,0.5,128,492645941,-1145930634,10,1.222,273,49.84,44,373,15,1/8/19 13:18,70.2,22.84
running,338.4,87,4125.79,338.4,2.258,0,130,492645814,-1145931071,10,2.258,269,49.65,41,372,15,1/8/19 13:18,84.7,21.65
running,338.4,87,4129.17,338.4,2.706,0,130,492645660,-1145931508,10,2.706,270,49.75,40.5,923,15,1/8/19 13:18,83.7,7.68
running,338.2,89,4131.99,338.2,2.809,0,129,492645524,-1145931867,10,2.809,265,50,40,883,15,1/8/19 13:18,74,6.9
running,338.2,95,4134.78,338.2,2.809,0,128,492645418,-1145932239,10,2.809,259,50.12,39.75,895,15,1/8/19 13:18,64.2,7.03
running,338,94,4137.78,338,2.678,0.5,126,492645312,-1145932643,10,2.678,257,50.21,39.5,912,15,1/8/19 13:18,66.2,7.03
running,338,94,4140.59,338,2.678,0.5,123,492645192,-1145933009,10,2.678,256,50.43,39.5,901,15,1/8/19 13:18,68.2,7.4
running,337.8,93,4143.3,337.8,2.771,0.5,121,492645075,-1145933362,10,2.771,254,50.53,39.25,894,15,1/8/19 13:18,71.2,7.5
running,337.6,92,4145.87,337.6,2.771,0.5,121,492644970,-1145933702,10,2.771,256,50.53,39.25,916,15,1/8/19 13:18,71.2,7.5
running,337.2,91,4148.5,337.2,2.678,0,122,492644852,-1145934041,10,2.678,258,50.65,39.25,912,15,1/8/19 13:18,72.2,7.59
running,337,90,4151.06,337,2.603,0.5,123,492644713,-1145934356,10,2.603,260,50.65,39.5,908,15,1/8/19 13:18,73,7.81
running,337,90,4153.51,337,2.585,0.5,124,492644564,-1145934644,10,2.585,259,50.75,39.25,895,15,1/8/19 13:18,74,8
running,336.8,89,4155.84,336.8,2.575,0.5,125,492644468,-1145934958,10,2.575,260,50.75,39.25,889,15,1/8/19 13:18,77,8.28
running,336.8,89,4158.41,336.8,2.519,0,125,492644327,-1145935273,10,2.519,260,50.84,39,885,15,1/8/19 13:18,78,8.37
running,336.6,88,4160.94,336.6,2.482,0.5,126,492644194,-1145935588,10,2.482,263,50.84,39,877,15,1/8/19 13:18,78,8.59
running,336.6,88,4163.22,336.6,2.482,0.5,128,492644057,-1145935856,10,2.482,263,50.84,39,865,15,1/8/19 13:18,78,8.78
running,336.6,87,4165.59,336.6,2.482,0,128,492643933,-1145936152,10,2.482,268,50.84,39,865,15,1/8/19 13:18,78,8.68
running,336.4,87,4167.76,336.4,2.426,0,131,492643796,-1145936403,10,2.426,269,50.84,39.25,857,15,1/8/19 13:18,78,8.87
running,336.4,87,4169.97,336.4,2.426,0,132,492643640,-1145936641,10,2.426,270,50.84,39.25,848,15,1/8/19 13:18,78,8.87
running,336.2,86,4172.2,336.2,2.342,0.5,134,492643495,-1145936895,10,2.342,273,50.84,39.5,845,15,1/8/19 13:18,78,8.87
running,336.2,86,4174.49,336.2,2.333,0.5,135,492643311,-1145937110,10,2.333,273,50.84,39.5,837,15,1/8/19 13:18,78,9.06
running,336,86,4176.96,336,2.305,0,135,492643138,-1145937379,10,2.305,274,50.75,39.5,816,15,1/8/19 13:18,78,9.37
running,336.2,86,4179.27,336.2,2.305,0,137,492642947,-1145937589,10,2.305,275,50.75,39.5,816,15,1/8/19 13:18,78,9.37
running,336.2,86,4181.7,336.2,2.333,0,137,492642748,-1145937812,10,2.333,274,50.75,39.5,795,15,1/8/19 13:18,77,9.46
running,336.4,86,4184.13,336.4,2.333,0.5,138,492642537,-1145938019,10,2.333,273,50.75,39.5,802,15,1/8/19 13:18,78,9.56
running,336.4,86,4186.55,336.4,2.342,0.5,138,492642324,-1145938216,10,2.342,274,50.65,39.5,809,15,1/8/19 13:18,79,9.46
running,336.6,87,4188.93,336.6,2.351,0,139,492642104,-1145938389,10,2.351,272,50.65,39.5,816,15,1/8/19 13:18,78,9.46
running,336.6,87,4191.38,336.6,2.342,0,139,492641861,-1145938522,10,2.342,270,50.65,39.5,812,15,1/8/19 13:18,76,9.25
running,336.4,88,4193.94,336.4,2.351,0.5,140,492641605,-1145938656,10,2.351,269,50.65,39.5,807,15,1/8/19 13:18,69.2,8.87
running,336.4,89,4196.51,336.4,2.342,0,141,492641348,-1145938793,10,2.342,267,50.65,39.25,803,15,1/8/19 13:18,71.2,8.96
running,336.2,88,4198.99,336.2,2.267,0.5,142,492641102,-1145938931,10,2.267,266,50.65,39.25,808,15,1/8/19 13:18,73,8.96
running,336,88,4201.38,336,2.267,0.5,142,492640859,-1145939036,10,2.267,267,50.65,39.25,846,15,1/8/19 13:18,75,8.87
running,336,87,4203.74,336,2.351,0.5,142,492640616,-1145939135,10,2.351,274,50.65,40,871,15,1/8/19 13:18,75,8.59
running,336,86,4206.11,336,2.351,0,142,492640368,-1145939212,10,2.351,279,50.65,40.25,871,15,1/8/19 13:18,75,8.59
running,336.2,85,4208.56,336.2,2.361,0.5,142,492640114,-1145939303,10,2.361,280,50.78,40.25,863,15,1/8/19 13:19,75,8.68
running,336.4,86,4210.94,336.4,2.37,0.5,142,492639865,-1145939375,10,2.37,277,50.87,40,849,15,1/8/19 13:19,77,8.87
running,336.4,87,4213.28,336.4,2.37,0,143,492639617,-1145939436,10,2.37,276,50.87,40,836,15,1/8/19 13:19,78,8.96
running,336.4,87,4215.86,336.4,2.351,0,143,492639344,-1145939504,10,2.351,274,50.87,39.75,829,15,1/8/19 13:19,79,9.25
running,336.4,87,4218.42,336.4,2.351,0,144,492639073,-1145939563,10,2.351,273,50.87,39.5,825,15,1/8/19 13:19,80,9.25
running,336.4,87,4220.9,336.4,2.417,0,145,492638813,-1145939639,10,2.417,271,50.87,39.25,822,15,1/8/19 13:19,79,9.37
running,336.4,87,4223.54,336.4,2.435,0,146,492638535,-1145939718,10,2.435,271,50.87,39.25,822,15,1/8/19 13:19,80,9.46
running,336.4,87,4226.2,336.4,2.445,0,146,492638253,-1145939775,10,2.445,271,50.78,39.25,830,15,1/8/19 13:19,82,9.56
running,336.6,86,4228.98,336.6,2.491,0.5,147,492637955,-1145939811,10,2.491,270,50.68,39,835,15,1/8/19 13:19,82,9.37
running,336.6,87,4231.69,336.6,2.519,0,149,492637665,-1145939846,10,2.519,269,50.68,39,835,15,1/8/19 13:19,79,9.25
running,336.6,87,4234.5,336.6,2.547,0,149,492637363,-1145939854,10,2.547,267,50.68,38.75,847,15,1/8/19 13:19,79,9.15
running,336.6,87,4237.21,336.6,2.566,0.5,149,492637072,-1145939874,10,2.566,265,50.46,38.75,850,15,1/8/19 13:19,79,9.15
running,336.6,87,4239.75,336.6,2.594,0,150,492636800,-1145939847,10,2.594,267,50.46,39,870,15,1/8/19 13:19,89.7,9.25
running,336.6,86,4242.39,336.6,2.594,0.5,151,492636516,-1145939842,10,2.594,269,50.37,39,891,15,1/8/19 13:19,88.7,9.25
running,336.6,86,4245.04,336.6,2.585,0,151,492636231,-1145939845,10,2.585,272,50.37,39.25,911,15,1/8/19 13:19,87.7,9.15
running,336.4,85,4247.63,336.4,2.585,0,152,492635954,-1145939810,10,2.585,272,50.37,38.75,908,15,1/8/19 13:19,84.7,9.06
running,336.4,85,4250.15,336.4,2.585,0.5,152,492635683,-1145939833,10,2.585,271,50.46,38.75,901,15,1/8/19 13:19,83,9.06
running,336.2,85,4252.63,336.2,2.575,0.5,153,492635416,-1145939826,10,2.575,273,50.46,39,904,15,1/8/19 13:19,83,9.06
running,336.2,85,4255.15,336.2,2.575,0.5,153,492635144,-1145939803,10,2.575,276,50.37,39.25,906,15,1/8/19 13:19,83,8.96
running,336.2,85,4257.58,336.2,2.566,0,153,492634887,-1145939747,10,2.566,277,50.37,39.25,905,15,1/8/19 13:19,83,9.06
running,336.2,85,4260.24,336.2,2.557,0,152,492634604,-1145939697,10,2.557,276,50.28,39,901,15,1/8/19 13:19,83,9.06
running,336.2,85,4262.69,336.2,2.547,0,152,492634343,-1145939640,10,2.547,276,50.28,39,889,15,1/8/19 13:19,83,9.15
running,336.2,85,4265.08,336.2,2.538,0.5,152,492634095,-1145939556,10,2.538,275,50.28,39,886,15,1/8/19 13:19,83,9.15
running,336.2,85,4267.52,336.2,2.538,0,152,492633838,-1145939488,10,2.538,276,50.28,39,883,15,1/8/19 13:19,83,9.15
running,336.2,85,4270.13,336.2,2.529,0.5,151,492633561,-1145939426,10,2.529,275,50.28,39,879,15,1/8/19 13:19,83,9.15
running,336.2,85,4272.63,336.2,2.529,0,151,492633304,-1145939319,10,2.529,271,50.28,38.25,878,15,1/8/19 13:19,83,9.15
running,336.2,85,4275.46,336.2,2.529,0,150,492633001,-1145939292,10,2.529,272,50.18,38.5,878,15,1/8/19 13:19,83.7,9.25
running,336.2,85,4278.06,336.2,2.529,0,150,492632725,-1145939229,10,2.529,270,50.09,38.25,877,15,1/8/19 13:19,83.7,9.25
running,336.2,85,4280.66,336.2,2.538,0.5,150,492632445,-1145939249,10,2.538,272,50.09,38.75,876,15,1/8/19 13:19,81,9.06
running,336.2,87,4283.22,336.2,2.547,0,149,492632169,-1145939242,10,2.547,269,50.09,38.75,877,15,1/8/19 13:19,81,9.15
running,336.2,87,4285.72,336.2,2.557,0.5,149,492631907,-1145939161,10,2.557,268,50.21,38.75,886,15,1/8/19 13:19,83,9.15
running,336.2,87,4288.13,336.2,2.557,0,149,492631674,-1145939012,10,2.557,268,50.21,38.75,889,15,1/8/19 13:19,83,9.15
running,336.2,87,4290.81,336.2,2.557,0,148,492631393,-1145938923,10,2.557,268,50.21,38.75,892,15,1/8/19 13:19,83,8.96
running,336.2,86,4293.41,336.2,2.557,0.5,148,492631114,-1145938884,10,2.557,268,50.21,38.75,886,15,1/8/19 13:19,82,8.96
running,336.2,87,4295.99,336.2,2.566,0,148,492630840,-1145938838,10,2.566,267,50.21,38.75,884,15,1/8/19 13:19,82,9.06
running,336.2,87,4298.71,336.2,2.566,0,148,492630548,-1145938807,10,2.566,267,50.21,38.75,884,15,1/8/19 13:19,82,9.06
running,336,87,4301.47,336,2.585,0,148,492630255,-1145938756,10,2.585,265,50.21,38.5,890,15,1/8/19 13:19,82,8.96
running,335.8,87,4304.02,335.8,2.594,0,148,492629992,-1145938654,10,2.594,265,50.21,38.5,899,15,1/8/19 13:19,83,9.06
running,335.6,87,4306.42,335.6,2.594,0,149,492629745,-1145938552,10,2.594,266,50.21,38.5,917,15,1/8/19 13:19,84.7,8.96
running,335.4,87,4308.9,335.4,2.594,0,149,492629487,-1145938462,10,2.594,264,50.21,38.25,918,15,1/8/19 13:19,83,8.87
running,335.4,87,4311.34,335.4,2.594,0,149,492629231,-1145938389,10,2.594,264,50.21,38.25,915,15,1/8/19 13:19,83,8.87
running,335.4,88,4313.88,335.4,2.585,0.5,149,492628964,-1145938311,10,2.585,262,50.31,38.5,889,15,1/8/19 13:19,80,8.78
running,335.2,88,4316.48,335.2,2.585,0.5,149,492628691,-1145938230,10,2.585,261,50.31,38.5,878,15,1/8/19 13:19,81,8.96
running,335.4,88,4318.9,335.4,2.585,0,150,492628441,-1145938135,10,2.585,262,50.31,38.5,877,15,1/8/19 13:19,83,9.15
running,335.4,87,4321.4,335.4,2.585,0.5,150,492628186,-1145938023,10,2.585,263,50.31,38.5,878,15,1/8/19 13:19,83,9.06
running,335.4,87,4324.01,335.4,2.575,0.5,151,492627915,-1145937929,10,2.575,263,50.31,38.5,878,15,1/8/19 13:19,82,8.96
running,335.4,87,4326.63,335.4,2.575,0.5,151,492627636,-1145937875,10,2.575,264,50.31,38.75,875,15,1/8/19 13:19,80,8.87
running,335.4,88,4329.22,335.4,2.575,0,152,492627361,-1145937813,10,2.575,264,50.31,39,875,15,1/8/19 13:19,78,8.87
running,335.4,89,4331.84,335.4,2.575,0,152,492627083,-1145937758,10,2.575,262,50.4,38.75,866,15,1/8/19 13:19,78,8.68
running,335.4,89,4334.51,335.4,2.575,0.5,152,492626799,-1145937702,10,2.575,261,50.4,38.75,868,15,1/8/19 13:19,77,8.68
running,335.4,89,4337.24,335.4,2.575,0,153,492626508,-1145937660,10,2.575,263,50.4,39,871,15,1/8/19 13:19,77,8.68
running,335.4,88,4339.82,335.4,2.585,0.5,154,492626236,-1145937587,10,2.585,264,50.5,39,886,15,1/8/19 13:19,78,8.78
running,335.4,87,4342.29,335.4,2.585,0.5,154,492625976,-1145937517,10,2.585,266,50.5,39,896,15,1/8/19 13:19,80,8.68
running,335.6,86,4344.91,335.6,2.585,0.5,154,492625697,-1145937469,10,2.585,269,50.5,39.25,901,15,1/8/19 13:19,80,8.68
running,335.6,86,4347.49,335.6,2.594,0.5,154,492625421,-1145937424,10,2.594,269,50.5,39.25,900,15,1/8/19 13:19,80,8.59
running,335.6,86,4349.96,335.6,2.603,0.5,155,492625160,-1145937365,10,2.603,272,50.5,39.25,899,15,1/8/19 13:19,79,8.68
running,335.8,87,4352.36,335.8,2.603,0,155,492624913,-1145937265,10,2.603,272,50.5,39.5,899,15,1/8/19 13:19,79,8.68
running,335.8,86,4354.9,335.8,2.594,0.5,154,492624644,-1145937204,10,2.594,271,50.5,39.25,904,15,1/8/19 13:19,81,8.78
running,335.8,86,4357.33,335.8,2.594,0.5,155,492624388,-1145937135,10,2.594,272,50.5,39.25,904,15,1/8/19 13:19,82,8.78
running,335.8,86,4359.92,335.8,2.594,0.5,155,492624115,-1145937066,10,2.594,271,50.5,39,902,15,1/8/19 13:19,82,8.87
running,335.6,87,4362.41,335.6,2.585,0,155,492623858,-1145936964,10,2.585,269,50.5,39,888,15,1/8/19 13:20,81,8.87
running,335.6,87,4364.84,335.6,2.585,0.5,155,492623603,-1145936888,10,2.585,268,50.5,38.75,884,15,1/8/19 13:20,81,8.87
running,335.6,87,4367.31,335.6,2.585,0,156,492623347,-1145936797,10,2.585,269,50.5,39,884,15,1/8/19 13:20,80,8.87
running,335.4,87,4369.56,335.4,2.585,0.5,156,492623127,-1145936664,10,2.585,271,50.5,39.25,884,15,1/8/19 13:20,77,8.59
running,335.6,87,4372.21,335.6,2.575,0.5,156,492622851,-1145936573,10,2.575,270,50.5,39.25,879,15,1/8/19 13:20,76,8.59
running,335.6,87,4374.73,335.6,2.566,0.5,157,492622590,-1145936474,10,2.566,270,50.5,39.5,878,15,1/8/19 13:20,76,8.59
running,335.6,87,4377.42,335.6,2.557,0.5,157,492622306,-1145936401,10,2.557,272,50.5,39.5,869,15,1/8/19 13:20,76,8.68
running,335.8,87,4380.21,335.8,2.566,0,156,492622010,-1145936342,10,2.566,273,50.5,39.75,869,15,1/8/19 13:20,76,8.68
running,335.8,87,4383.02,335.8,2.566,0,156,492621715,-1145936260,10,2.566,273,50.5,39.75,871,15,1/8/19 13:20,76,8.78
running,335.8,86,4385.78,335.8,2.575,0.5,156,492621427,-1145936161,10,2.575,274,50.5,39.5,873,15,1/8/19 13:20,79,8.87
running,335.4,86,4388.47,335.4,2.575,0.5,156,492621146,-1145936073,10,2.575,273,50.5,39.5,885,15,1/8/19 13:20,78,8.68
running,335.2,87,4391.12,335.2,2.585,0,156,492620867,-1145936003,10,2.585,272,50.5,39.5,895,15,1/8/19 13:20,78,8.59
running,335.2,87,4393.86,335.2,2.585,0,156,492620577,-1145935927,10,2.585,272,50.5,39.5,909,15,1/8/19 13:20,78,8.46
running,335.2,87,4396.67,335.2,2.594,0,157,492620278,-1145935879,10,2.594,270,50.5,39.25,909,15,1/8/19 13:20,78,8.46
running,335.2,87,4399.21,335.2,2.594,0,156,492620017,-1145935772,10,2.594,270,50.59,39.25,914,15,1/8/19 13:20,78,8.37
running,335.2,87,4401.62,335.2,2.594,0,156,492619765,-1145935692,10,2.594,271,50.59,39.25,912,15,1/8/19 13:20,77,8.18
running,335.4,87,4404.06,335.4,2.603,0,157,492619514,-1145935590,10,2.603,271,50.59,39.25,915,15,1/8/19 13:20,77,8.18
running,335.6,87,4406.5,335.6,2.594,0,157,492619261,-1145935499,10,2.594,273,50.59,39.5,907,15,1/8/19 13:20,76,8.18
running,335.6,87,4409.16,335.6,2.585,0,157,492618981,-1145935424,10,2.585,275,50.68,40,902,15,1/8/19 13:20,75,8.18
running,335.6,87,4411.97,335.6,2.585,0,158,492618686,-1145935334,10,2.585,276,50.68,40,883,15,1/8/19 13:20,75,8.28
running,335.6,87,4414.8,335.6,2.585,0,158,492618390,-1145935244,10,2.585,276,50.68,40,879,15,1/8/19 13:20,75,8.37
running,335.6,87,4417.35,335.6,2.594,0,157,492618123,-1145935159,10,2.594,276,50.68,40,880,15,1/8/19 13:20,76,8.46
running,335.6,87,4419.9,335.6,2.594,0,157,492617856,-1145935081,10,2.594,275,50.68,39.75,898,15,1/8/19 13:20,78,8.59
running,335.6,87,4422.38,335.6,2.603,0,157,492617596,-1145934998,10,2.603,272,50.68,39.25,901,15,1/8/19 13:20,80,8.59
running,335.6,87,4424.73,335.6,2.594,0,157,492617350,-1145934923,10,2.594,272,50.68,39.25,904,15,1/8/19 13:20,81,8.78
running,335.6,86,4427.16,335.6,2.594,0.5,157,492617097,-1145934840,10,2.594,273,50.68,39.25,908,15,1/8/19 13:20,83.7,8.78
running,335.6,85,4429.64,335.6,2.585,0.5,156,492616838,-1145934755,10,2.585,272,50.68,39,908,15,1/8/19 13:20,83.7,8.87
running,335.6,85,4432.04,335.6,2.585,0.5,156,492616588,-1145934670,10,2.585,272,50.59,38.75,893,15,1/8/19 13:20,83.7,9.06
running,335.6,85,4434.6,335.6,2.575,0.5,157,492616320,-1145934590,10,2.575,273,50.59,38.75,894,15,1/8/19 13:20,83.7,9.06
running,335.6,85,4437.11,335.6,2.575,0.5,157,492616053,-1145934537,10,2.575,273,50.59,38.75,891,15,1/8/19 13:20,83.7,9.06
running,335.6,85,4439.6,335.6,2.566,0,157,492615791,-1145934468,10,2.566,273,50.68,38.75,877,15,1/8/19 13:20,83.7,9.25
running,335.4,86,4442.13,335.4,2.566,0,157,492615520,-1145934437,10,2.566,271,50.68,38.75,874,15,1/8/19 13:20,83,9.25
running,335.2,86,4444.83,335.2,2.566,0,158,492615227,-1145934416,10,2.566,271,50.68,38.75,875,15,1/8/19 13:20,82,9.15
running,335.2,86,4447.32,335.2,2.566,0.5,158,492614963,-1145934370,10,2.566,271,50.68,38.75,877,15,1/8/19 13:20,81,9.06
running,335.2,86,4449.76,335.2,2.566,0.5,159,492614707,-1145934285,10,2.566,272,50.68,39,875,15,1/8/19 13:20,80,8.96
running,335.2,86,4452.51,335.2,2.557,0,159,492614411,-1145934266,10,2.557,273,50.68,39.25,879,15,1/8/19 13:20,81,8.96
running,335.2,86,4455.09,335.2,2.557,0,159,492614131,-1145934270,10,2.557,274,50.68,39.25,878,15,1/8/19 13:20,81,9.06
running,335,86,4457.79,335,2.557,0,159,492613839,-1145934243,10,2.557,274,50.68,39.25,881,15,1/8/19 13:20,82,9.06
running,335.2,85,4460.32,335.2,2.557,0.5,159,492613569,-1145934203,10,2.557,274,50.68,39.25,884,15,1/8/19 13:20,83,9.15
running,335.2,86,4462.98,335.2,2.557,0,159,492613283,-1145934166,10,2.557,273,50.68,39.25,885,15,1/8/19 13:20,82,9.06
running,335.2,86,4465.48,335.2,2.557,0,159,492613017,-1145934123,10,2.557,272,50.68,39,884,15,1/8/19 13:20,82,9.06
running,335.2,86,4468.3,335.2,2.557,0,159,492612715,-1145934071,10,2.557,271,50.68,38.75,883,15,1/8/19 13:20,82,8.96
running,335.4,86,4470.93,335.4,2.557,0,159,492612432,-1145934056,10,2.557,272,50.68,39,883,15,1/8/19 13:20,81,8.96
running,335.4,86,4473.61,335.4,2.566,0,158,492612144,-1145934027,10,2.566,272,50.68,39,886,15,1/8/19 13:20,81,8.87
running,335.4,86,4476.18,335.4,2.566,0,160,492611870,-1145933965,10,2.566,273,50.68,39.25,895,15,1/8/19 13:20,79,8.78
running,335.6,86,4478.62,335.6,2.566,0,160,492611613,-1145933896,10,2.566,273,50.68,39.25,902,15,1/8/19 13:20,79,8.68
running,335.6,86,4481.21,335.6,2.566,0,160,492611342,-1145933813,10,2.566,273,50.68,39.25,900,15,1/8/19 13:20,79,8.68
