0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
altitude: 308.4 [m],cadence: 83 [rpm],distance: 5257.78 [m],enhanced_altitude: 308.4 [m],enhanced_speed: 2.333 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 162 [bpm],position_lat: 492026987 [semicircles],position_long: -1145543755 [semicircles],speed: 2.333 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:31:39,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 308.20000000000005 [m],cadence: 83 [rpm],distance: 5259.79 [m],enhanced_altitude: 308.20000000000005 [m],enhanced_speed: 2.305 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 162 [bpm],position_lat: 492027208 [semicircles],position_long: -1145543747 [semicircles],speed: 2.305 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:31:40,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 308.0 [m],cadence: 88 [rpm],distance: 5281.15 [m],enhanced_altitude: 308.0 [m],enhanced_speed: 2.445 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 160 [bpm],position_lat: 492029472 [semicircles],position_long: -1145544346 [semicircles],speed: 2.445 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:31:48,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 308.20000000000005 [m],cadence: 88 [rpm],distance: 5289.89 [m],enhanced_altitude: 308.20000000000005 [m],enhanced_speed: 2.557 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 163 [bpm],position_lat: 492030374 [semicircles],position_long: -1145544705 [semicircles],speed: 2.557 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:31:51,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 308.20000000000005 [m],cadence: 87 [rpm],distance: 5310.21 [m],enhanced_altitude: 308.20000000000005 [m],enhanced_speed: 2.417 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 164 [bpm],position_lat: 492032589 [semicircles],position_long: -1145545130 [semicircles],speed: 2.417 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:32:00,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 307.79999999999995 [m],cadence: 85 [rpm],distance: 5332.07 [m],enhanced_altitude: 307.79999999999995 [m],enhanced_speed: 1.847 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 161 [bpm],position_lat: 492034979 [semicircles],position_long: -1145545488 [semicircles],speed: 1.847 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:32:11,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 307.79999999999995 [m],cadence: 86 [rpm],distance: 5351.24 [m],enhanced_altitude: 307.79999999999995 [m],enhanced_speed: 2.155 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 161 [bpm],position_lat: 492036956 [semicircles],position_long: -1145546262 [semicircles],speed: 2.155 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:32:17,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"avg_cadence_position: (None, None) [rpm]",avg_combined_pedal_smoothness: None [percent],avg_fractional_cadence: 0.7109375 [rpm],avg_heart_rate: 167 [bpm],avg_left_pco: None [mm],avg_left_pedal_smoothness: None [percent],"avg_left_power_phase: (None, None, None, None) [degrees]","avg_left_power_phase_peak: (None, None, None, None) [degrees]",avg_left_torque_effectiveness: None [percent],avg_power: None [watts],"avg_power_position: (None, None) [watts]",avg_right_pco: None [mm],avg_right_pedal_smoothness: None [percent],"avg_right_power_phase: (None, None, None, None) [degrees]","avg_right_power_phase_peak: (None, None, None, None) [degrees]",avg_right_torque_effectiveness: None [percent],avg_running_cadence: 86 [strides/min],avg_speed: 2.528 [m/s],avg_stance_time: None [ms],avg_stance_time_balance: None [percent],avg_stance_time_percent: None [percent],avg_step_length: None [mm],avg_stroke_distance: None [m],avg_vertical_oscillation: None [mm],avg_vertical_ratio: None [percent],end_position_lat: 492036956 [semicircles],end_position_long: -1145546262 [semicircles],enhanced_avg_speed: 2.528 [m/s],enhanced_max_speed: 3.396 [m/s],event: lap,event_group: None,event_type: stop,first_length_index: None,intensity: None,lap_trigger: distance,left_right_balance: None,"max_cadence_position: (None, None) [rpm]",max_fractional_cadence: 0.5 [rpm],max_heart_rate: 189 [bpm],max_power: None [watts],"max_power_position: (None, None) [watts]",max_running_cadence: 93 [strides/min],max_speed: 3.396 [m/s],message_index: 3,normalized_power: None [watts],num_active_lengths: None [lengths],num_lengths: None [lengths],sport: running,stand_count: None,start_position_lat: 492152377 [semicircles],start_position_long: -1145646843 [semicircles],start_time: 2019-01-16 23:21:40,sub_sport: generic,swim_stroke: None,"time_in_hr_zone: (None, None, None, None, None, None, None) [s]","time_in_power_zone: (None, None, None, None, None, None, None, None) [s]",time_standing: None [s],timestamp: 2019-01-16 23:32:17,total_ascent: 10 [m],total_calories: 145 [kcal],total_descent: 14 [m],total_distance: 1609.35 [m],total_elapsed_time: 636.669 [s],total_fractional_cycles: None [cycles],total_strides: 920 [strides],total_timer_time: 636.669 [s],total_work: None [J],wkt_step_index: None,unknown_27: 492154348,unknown_28: -1145543747,unknown_29: 492026283,unknown_30: -1145646843,unknown_70: None,unknown_72: None,unknown_73: None,unknown_90: None,unknown_96: None,unknown_97: None,,,,,,
unknown_0: 19,unknown_1: 3,unknown_10: 3,unknown_11: 198,unknown_12: 0,unknown_13: 170,unknown_14: None,unknown_15: None,"unknown_2: (0, 0, 0, 64003, 382996, 191593, 0)",unknown_253: 916615937,"unknown_5: (None, None, None, None, None, None, None, None)","unknown_6: (31, 136, 151, 162, 170, 202)","unknown_9: (None, None, None, None, None, None, None, None)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 308.0 [m],cadence: 85 [rpm],distance: 5372.25 [m],enhanced_altitude: 308.0 [m],enhanced_speed: 2.874 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 161 [bpm],position_lat: 492039114 [semicircles],position_long: -1145547086 [semicircles],speed: 2.874 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:32:22,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 308.20000000000005 [m],cadence: 85 [rpm],distance: 5385.06 [m],enhanced_altitude: 308.20000000000005 [m],enhanced_speed: 2.939 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 167 [bpm],position_lat: 492040375 [semicircles],position_long: -1145547818 [semicircles],speed: 2.939 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:32:26,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 308.20000000000005 [m],cadence: 85 [rpm],distance: 5389.93 [m],enhanced_altitude: 308.20000000000005 [m],enhanced_speed: 2.557 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 170 [bpm],position_lat: 492040832 [semicircles],position_long: -1145548161 [semicircles],speed: 2.557 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:32:28,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 308.20000000000005 [m],cadence: 85 [rpm],distance: 5398.88 [m],enhanced_altitude: 308.20000000000005 [m],enhanced_speed: 2.137 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 167 [bpm],position_lat: 492041616 [semicircles],position_long: -1145548941 [semicircles],speed: 2.137 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:32:33,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 308.20000000000005 [m],cadence: 85 [rpm],distance: 5416.44 [m],enhanced_altitude: 308.20000000000005 [m],enhanced_speed: 1.987 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 162 [bpm],position_lat: 492043391 [semicircles],position_long: -1145549677 [semicircles],speed: 1.987 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:32:43,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 309.20000000000005 [m],cadence: 86 [rpm],distance: 5436.75 [m],enhanced_altitude: 309.20000000000005 [m],enhanced_speed: 2.221 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 163 [bpm],position_lat: 492045374 [semicircles],position_long: -1145550839 [semicircles],speed: 2.221 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:32:52,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 309.20000000000005 [m],cadence: 87 [rpm],distance: 5447.64 [m],enhanced_altitude: 309.20000000000005 [m],enhanced_speed: 2.286 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 166 [bpm],position_lat: 492046400 [semicircles],position_long: -1145551582 [semicircles],speed: 2.286 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:32:56,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 308.79999999999995 [m],cadence: 83 [rpm],distance: 5459.19 [m],enhanced_altitude: 308.79999999999995 [m],enhanced_speed: 2.267 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 169 [bpm],position_lat: 492047471 [semicircles],position_long: -1145552411 [semicircles],speed: 2.267 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:33:01,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 308.20000000000005 [m],cadence: 86 [rpm],distance: 5471.05 [m],enhanced_altitude: 308.20000000000005 [m],enhanced_speed: 2.323 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 169 [bpm],position_lat: 492048669 [semicircles],position_long: -1145552977 [semicircles],speed: 2.323 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:33:05,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 307.4 [m],cadence: 86 [rpm],distance: 5493.39 [m],enhanced_altitude: 307.4 [m],enhanced_speed: 2.482 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 168 [bpm],position_lat: 492050844 [semicircles],position_long: -1145554314 [semicircles],speed: 2.482 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:33:13,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 307.20000000000005 [m],cadence: 86 [rpm],distance: 5509.34 [m],enhanced_altitude: 307.20000000000005 [m],enhanced_speed: 2.781 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 171 [bpm],position_lat: 492052368 [semicircles],position_long: -1145555337 [semicircles],speed: 2.781 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:33:18,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 306.6 [m],cadence: 86 [rpm],distance: 5531.02 [m],enhanced_altitude: 306.6 [m],enhanced_speed: 2.827 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 170 [bpm],position_lat: 492054391 [semicircles],position_long: -1145556854 [semicircles],speed: 2.827 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:33:25,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 306.6 [m],cadence: 86 [rpm],distance: 5534.4 [m],enhanced_altitude: 306.6 [m],enhanced_speed: 2.837 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 174 [bpm],position_lat: 492054727 [semicircles],position_long: -1145557040 [semicircles],speed: 2.837 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:33:26,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 305.79999999999995 [m],cadence: 86 [rpm],distance: 5544.24 [m],enhanced_altitude: 305.79999999999995 [m],enhanced_speed: 2.883 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 174 [bpm],position_lat: 492055672 [semicircles],position_long: -1145557665 [semicircles],speed: 2.883 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:33:29,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 306.79999999999995 [m],cadence: 86 [rpm],distance: 5558.74 [m],enhanced_altitude: 306.79999999999995 [m],enhanced_speed: 2.883 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 174 [bpm],position_lat: 492057044 [semicircles],position_long: -1145558633 [semicircles],speed: 2.883 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:33:34,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 306.20000000000005 [m],cadence: 87 [rpm],distance: 5569.95 [m],enhanced_altitude: 306.20000000000005 [m],enhanced_speed: 2.865 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 174 [bpm],position_lat: 492057913 [semicircles],position_long: -1145559698 [semicircles],speed: 2.865 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:33:39,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 306.20000000000005 [m],cadence: 87 [rpm],distance: 5593.12 [m],enhanced_altitude: 306.20000000000005 [m],enhanced_speed: 2.865 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 178 [bpm],position_lat: 492060426 [semicircles],position_long: -1145559974 [semicircles],speed: 2.865 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:33:45,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 306.4 [m],cadence: 87 [rpm],distance: 5595.84 [m],enhanced_altitude: 306.4 [m],enhanced_speed: 2.865 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 178 [bpm],position_lat: 492060712 [semicircles],position_long: -1145560057 [semicircles],speed: 2.865 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:33:46,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 307.20000000000005 [m],cadence: 87 [rpm],distance: 5608.12 [m],enhanced_altitude: 307.20000000000005 [m],enhanced_speed: 2.893 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 175 [bpm],position_lat: 492062000 [semicircles],position_long: -1145560452 [semicircles],speed: 2.893 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:33:50,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 307.79999999999995 [m],cadence: 87 [rpm],distance: 5628.31 [m],enhanced_altitude: 307.79999999999995 [m],enhanced_speed: 2.911 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 176 [bpm],position_lat: 492064150 [semicircles],position_long: -1145560832 [semicircles],speed: 2.911 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:33:57,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 307.79999999999995 [m],cadence: 87 [rpm],distance: 5633.4 [m],enhanced_altitude: 307.79999999999995 [m],enhanced_speed: 2.883 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 175 [bpm],position_lat: 492064692 [semicircles],position_long: -1145560921 [semicircles],speed: 2.883 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:33:59,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 308.4 [m],cadence: 86 [rpm],distance: 5653.6 [m],enhanced_altitude: 308.4 [m],enhanced_speed: 2.743 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 173 [bpm],position_lat: 492066655 [semicircles],position_long: -1145562110 [semicircles],speed: 2.743 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:34:07,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 308.0 [m],cadence: 86 [rpm],distance: 5676.42 [m],enhanced_altitude: 308.0 [m],enhanced_speed: 2.762 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 172 [bpm],position_lat: 492068778 [semicircles],position_long: -1145563714 [semicircles],speed: 2.762 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:34:15,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 307.0 [m],cadence: 87 [rpm],distance: 5698.16 [m],enhanced_altitude: 307.0 [m],enhanced_speed: 2.79 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 172 [bpm],position_lat: 492070808 [semicircles],position_long: -1145565219 [semicircles],speed: 2.79 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:34:23,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 307.0 [m],cadence: 86 [rpm],distance: 5704.84 [m],enhanced_altitude: 307.0 [m],enhanced_speed: 2.79 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 172 [bpm],position_lat: 492071514 [semicircles],position_long: -1145565396 [semicircles],speed: 2.79 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:34:26,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 306.79999999999995 [m],cadence: 86 [rpm],distance: 5712.01 [m],enhanced_altitude: 306.79999999999995 [m],enhanced_speed: 2.799 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 172 [bpm],position_lat: 492072276 [semicircles],position_long: -1145564908 [semicircles],speed: 2.799 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:34:28,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 307.4 [m],cadence: 86 [rpm],distance: 5732.64 [m],enhanced_altitude: 307.4 [m],enhanced_speed: 2.781 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 172 [bpm],position_lat: 492074380 [semicircles],position_long: -1145565782 [semicircles],speed: 2.781 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:34:36,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 308.0 [m],cadence: 86 [rpm],distance: 5737.24 [m],enhanced_altitude: 308.0 [m],enhanced_speed: 2.753 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 169 [bpm],position_lat: 492074864 [semicircles],position_long: -1145565906 [semicircles],speed: 2.753 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:34:38,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 308.20000000000005 [m],cadence: 85 [rpm],distance: 5742.31 [m],enhanced_altitude: 308.20000000000005 [m],enhanced_speed: 2.743 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 174 [bpm],position_lat: 492075405 [semicircles],position_long: -1145565987 [semicircles],speed: 2.743 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:34:40,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 308.20000000000005 [m],cadence: 85 [rpm],distance: 5744.96 [m],enhanced_altitude: 308.20000000000005 [m],enhanced_speed: 2.743 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 178 [bpm],position_lat: 492075688 [semicircles],position_long: -1145566042 [semicircles],speed: 2.743 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:34:41,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 308.4 [m],cadence: 86 [rpm],distance: 5754.52 [m],enhanced_altitude: 308.4 [m],enhanced_speed: 2.697 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 175 [bpm],position_lat: 492076714 [semicircles],position_long: -1145566102 [semicircles],speed: 2.697 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:34:45,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 309.0 [m],cadence: 86 [rpm],distance: 5765.73 [m],enhanced_altitude: 309.0 [m],enhanced_speed: 2.697 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 172 [bpm],position_lat: 492077897 [semicircles],position_long: -1145565937 [semicircles],speed: 2.697 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:34:49,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 309.20000000000005 [m],cadence: 86 [rpm],distance: 5768.34 [m],enhanced_altitude: 309.20000000000005 [m],enhanced_speed: 2.715 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 172 [bpm],position_lat: 492078164 [semicircles],position_long: -1145566053 [semicircles],speed: 2.715 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:34:50,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 309.6 [m],cadence: 86 [rpm],distance: 5785.68 [m],enhanced_altitude: 309.6 [m],enhanced_speed: 2.641 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 169 [bpm],position_lat: 492079966 [semicircles],position_long: -1145566673 [semicircles],speed: 2.641 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:34:58,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 309.4 [m],cadence: 87 [rpm],distance: 5806.22 [m],enhanced_altitude: 309.4 [m],enhanced_speed: 2.585 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 170 [bpm],position_lat: 492082078 [semicircles],position_long: -1145567478 [semicircles],speed: 2.585 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:35:06,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 308.6 [m],cadence: 87 [rpm],distance: 5821.38 [m],enhanced_altitude: 308.6 [m],enhanced_speed: 2.575 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 173 [bpm],position_lat: 492083578 [semicircles],position_long: -1145568324 [semicircles],speed: 2.575 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:35:12,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 308.20000000000005 [m],cadence: 87 [rpm],distance: 5828.78 [m],enhanced_altitude: 308.20000000000005 [m],enhanced_speed: 2.575 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 174 [bpm],position_lat: 492084332 [semicircles],position_long: -1145568633 [semicircles],speed: 2.575 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:35:15,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 308.0 [m],cadence: 86 [rpm],distance: 5837.43 [m],enhanced_altitude: 308.0 [m],enhanced_speed: 2.585 [m/s],fractional_cadence: 0.5 [rpm],heart_rate: 172 [bpm],position_lat: 492085259 [semicircles],position_long: -1145568736 [semicircles],speed: 2.585 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:35:18,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altitude: 307.79999999999995 [m],cadence: 85 [rpm],distance: 5845.82 [m],enhanced_altitude: 307.79999999999995 [m],enhanced_speed: 2.585 [m/s],fractional_cadence: 0.0 [rpm],heart_rate: 169 [bpm],position_lat: 492086159 [semicircles],position_long: -1145568755 [semicircles],speed: 2.585 [m/s],temperature: 15 [C],timestamp: 2019-01-16 23:35:21,unknown_87: 0,unknown_88: 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
